"file_name","file_path","file_description","data_orientation","header_rows","column_or_row_name_position"
"TMP_PW_SW_C3_15CM_20230607_PM_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C3_15CM_20230607_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20230607_PM sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20230608_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C3_15CM_20230608_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20230608 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20230614_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C3_15CM_20230614_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20230614 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20230617_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C3_15CM_20230617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20230617 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C3_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20230707_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C3_15CM_20230707_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20230707 sample","horizontal","1","1"
"TMP_PW_SW_C3_15CM_20231002_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C3_15CM_20231002_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C3_15CM_20231002 sample","horizontal","1","1"
"TMP_PW_SW_C6_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C6_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C6_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_C6_15CM_20230810_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_C6_15CM_20230810_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_C6_15CM_20230810 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20230606_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_D5_15CM_20230606_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20230606 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20230607_AM_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_D5_15CM_20230607_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20230607_AM sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20230607_PM_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_D5_15CM_20230607_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20230607_PM sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20230608_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_D5_15CM_20230608_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20230608 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20230614_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_D5_15CM_20230614_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20230614 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20230617_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_D5_15CM_20230617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20230617 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_D5_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_D5_15CM_20231002_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_D5_15CM_20231002_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_D5_15CM_20231002 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230606_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230606_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230606 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230607_AM_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230607_AM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230607_AM sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230607_PM_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230607_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230607_PM sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230608_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230608_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230608 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230612_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230612_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230612 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230614_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230614_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230614 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230617_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230617 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230707_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230707_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230707 sample","horizontal","1","1"
"TMP_PW_SW_E3_15CM_20230810_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_E3_15CM_20230810_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_E3_15CM_20230810 sample","horizontal","1","1"
"TMP_PW_SW_F4_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_F4_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F4_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20230515_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_F6_15CM_20230515_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20230515 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20230614_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_F6_15CM_20230614_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20230614 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_F6_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20230707_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_F6_15CM_20230707_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20230707 sample","horizontal","1","1"
"TMP_PW_SW_F6_15CM_20231002_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_F6_15CM_20231002_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_F6_15CM_20231002 sample","horizontal","1","1"
"TMP_PW_SW_H3_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_H3_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_H3_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_H3_15CM_20230810_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_H3_15CM_20230810_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_H3_15CM_20230810 sample","horizontal","1","1"
"TMP_PW_SW_H3_15CM_20231002_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_H3_15CM_20231002_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_H3_15CM_20231002 sample","horizontal","1","1"
"TMP_PW_SW_H6_15CM_20230515_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_H6_15CM_20230515_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_H6_15CM_20230515 sample","horizontal","1","1"
"TMP_PW_SW_H6_15CM_20230608_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_H6_15CM_20230608_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_H6_15CM_20230608 sample","horizontal","1","1"
"TMP_PW_SW_H6_15CM_20230614_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_H6_15CM_20230614_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_H6_15CM_20230614 sample","horizontal","1","1"
"TMP_PW_SW_H6_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_H6_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_H6_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_H6_15CM_20230810_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_H6_15CM_20230810_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_H6_15CM_20230810 sample","horizontal","1","1"
"TMP_PW_SW_I5_15CM_20230607_PM_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_I5_15CM_20230607_PM_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_I5_15CM_20230607_PM sample","horizontal","1","1"
"TMP_PW_SW_I5_15CM_20230810_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_I5_15CM_20230810_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_I5_15CM_20230810 sample","horizontal","1","1"
"TMP_PW_SW_POOLED_15CM_202302_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_POOLED_15CM_202302_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_POOLED_15CM_202302 sample","horizontal","1","1"
"TMP_PW_SW_POOLED_15CM_20230417_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_POOLED_15CM_20230417_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_POOLED_15CM_20230417 sample","horizontal","1","1"
"TMP_PW_SW_POOLED_15CM_20230614_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_POOLED_15CM_20230614_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_POOLED_15CM_20230614 sample","horizontal","1","1"
"TMP_PW_SW_POOLED_15CM_20230617_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_POOLED_15CM_20230617_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_POOLED_15CM_20230617 sample","horizontal","1","1"
"TMP_PW_SW_POOLED_15CM_20230627_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_POOLED_15CM_20230627_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_POOLED_15CM_20230627 sample","horizontal","1","1"
"TMP_PW_SW_POOLED_15CM_202307_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_PW_SW_POOLED_15CM_202307_ABS_DilCorr.csv","Processed Absorbance for TMP_PW_SW_POOLED_15CM_202307 sample","horizontal","1","1"
"TMP_SOURCE_ESTUARY_20230606_T1_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_ESTUARY_20230606_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_ESTUARY_20230606_T1 sample","horizontal","1","1"
"TMP_SOURCE_ESTUARY_20230606_T2_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_ESTUARY_20230606_T2_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_ESTUARY_20230606_T2 sample","horizontal","1","1"
"TMP_SOURCE_ESTUARY_20230606_T3_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_ESTUARY_20230606_T3_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_ESTUARY_20230606_T3 sample","horizontal","1","1"
"TMP_SOURCE_ESTUARY_20230607_T1_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_ESTUARY_20230607_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_ESTUARY_20230607_T1 sample","horizontal","1","1"
"TMP_SOURCE_ESTUARY_20230607_T2_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_ESTUARY_20230607_T2_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_ESTUARY_20230607_T2 sample","horizontal","1","1"
"TMP_SOURCE_ESTUARY_20230607_T3_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_ESTUARY_20230607_T3_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_ESTUARY_20230607_T3 sample","horizontal","1","1"
"TMP_SOURCE_FW_20230606_T1_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_FW_20230606_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_FW_20230606_T1 sample","horizontal","1","1"
"TMP_SOURCE_FW_20230606_T2_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_FW_20230606_T2_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_FW_20230606_T2 sample","horizontal","1","1"
"TMP_SOURCE_FW_20230606_T3_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_FW_20230606_T3_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_FW_20230606_T3 sample","horizontal","1","1"
"TMP_SOURCE_FW_20230607_T1_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_FW_20230607_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_FW_20230607_T1 sample","horizontal","1","1"
"TMP_SOURCE_FW_20230607_T2_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_FW_20230607_T2_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_FW_20230607_T2 sample","horizontal","1","1"
"TMP_SOURCE_FW_20230607_T3_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_FW_20230607_T3_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_FW_20230607_T3 sample","horizontal","1","1"
"TMP_SOURCE_SW_20230606_T1_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_SW_20230606_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_SW_20230606_T1 sample","horizontal","1","1"
"TMP_SOURCE_SW_20230606_T2_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_SW_20230606_T2_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_SW_20230606_T2 sample","horizontal","1","1"
"TMP_SOURCE_SW_20230606_T3_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_SW_20230606_T3_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_SW_20230606_T3 sample","horizontal","1","1"
"TMP_SOURCE_SW_20230607_T1_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_SW_20230607_T1_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_SW_20230607_T1 sample","horizontal","1","1"
"TMP_SOURCE_SW_20230607_T2_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_SW_20230607_T2_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_SW_20230607_T2 sample","horizontal","1","1"
"TMP_SOURCE_SW_20230607_T3_ABS_DilCorr.csv","2023/COMPASS_TEMPEST_water_CDOM/Abs_2023/TMP_SOURCE_SW_20230607_T3_ABS_DilCorr.csv","Processed Absorbance for TMP_SOURCE_SW_20230607_T3 sample","horizontal","1","1"
"CDOM_metadata_2023.csv","2023/COMPASS_TEMPEST_water_CDOM/CDOM_metadata_2023.csv","CDOM metadata for Abs and EEM files for porewater, sourcewater, and rainwater samples collected from COMPASS TEMPEST site in 2023","horizontal","1","1"
"TMP_PW_C_B4_15CM_20230810_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_B4_15CM_20230810_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_B4_15CM_20230810 sample","matrix","1","1"
"TMP_PW_C_C3_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_C3_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_C3_15CM_20230628 sample","matrix","1","1"
"TMP_PW_C_C6_15CM_20230515_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_C6_15CM_20230515_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_C6_15CM_20230515 sample","matrix","1","1"
"TMP_PW_C_C6_15CM_20230603_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_C6_15CM_20230603_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_C6_15CM_20230603 sample","matrix","1","1"
"TMP_PW_C_C6_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_C6_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_C6_15CM_20230628 sample","matrix","1","1"
"TMP_PW_C_D5_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_D5_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_D5_15CM_20230628 sample","matrix","1","1"
"TMP_PW_C_D5_15CM_20230810_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_D5_15CM_20230810_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_D5_15CM_20230810 sample","matrix","1","1"
"TMP_PW_C_E3_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_E3_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_E3_15CM_20230628 sample","matrix","1","1"
"TMP_PW_C_F4_15CM_20230810_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_F4_15CM_20230810_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_F4_15CM_20230810 sample","matrix","1","1"
"TMP_PW_C_F6_15CM_20230515_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_F6_15CM_20230515_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_F6_15CM_20230515 sample","matrix","1","1"
"TMP_PW_C_F6_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_F6_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_F6_15CM_20230628 sample","matrix","1","1"
"TMP_PW_C_H3_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_H3_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_H3_15CM_20230628 sample","matrix","1","1"
"TMP_PW_C_H6_15CM_20230515_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_H6_15CM_20230515_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_H6_15CM_20230515 sample","matrix","1","1"
"TMP_PW_C_H6_15CM_20230603_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_H6_15CM_20230603_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_H6_15CM_20230603 sample","matrix","1","1"
"TMP_PW_C_H6_15CM_20230612_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_H6_15CM_20230612_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_H6_15CM_20230612 sample","matrix","1","1"
"TMP_PW_C_H6_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_H6_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_H6_15CM_20230628 sample","matrix","1","1"
"TMP_PW_C_H6_15CM_20230707_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_H6_15CM_20230707_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_H6_15CM_20230707 sample","matrix","1","1"
"TMP_PW_C_H6_15CM_20230710_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_H6_15CM_20230710_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_H6_15CM_20230710 sample","matrix","1","1"
"TMP_PW_C_H6_15CM_20230810_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_H6_15CM_20230810_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_H6_15CM_20230810 sample","matrix","1","1"
"TMP_PW_C_I5_15CM_20230603_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_I5_15CM_20230603_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_I5_15CM_20230603 sample","matrix","1","1"
"TMP_PW_C_I5_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_I5_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_I5_15CM_20230628 sample","matrix","1","1"
"TMP_PW_C_I5_15CM_20230710_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_I5_15CM_20230710_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_I5_15CM_20230710 sample","matrix","1","1"
"TMP_PW_C_I5_15CM_20231002_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_I5_15CM_20231002_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_I5_15CM_20231002 sample","matrix","1","1"
"TMP_PW_C_POOLED_15CM_202302_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_POOLED_15CM_202302_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_POOLED_15CM_202302 sample","matrix","1","1"
"TMP_PW_C_POOLED_15CM_20230417_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_POOLED_15CM_20230417_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_POOLED_15CM_20230417 sample","matrix","1","1"
"TMP_PW_C_POOLED_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","2023/COMPASS_TEMPEST_water_CDOM/EEM_2023/TMP_PW_C_POOLED_15CM_20230628_EEM_DilCorr_IFE_RamNorm.csv","Processed EEM spectra for TMP_PW_C_POOLED_15CM_20230628 sample","matrix","1","1"
