"Project","Region","Sample_ID","Sample_Year","Sample_Month","Sample_Day","Site","Event","Plot","Location","Depth_cm","T_num","TOD","Sample_Type","Evacuation_date_YYYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Notes","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_flag","NH3_mgL","NH3_uM","NH3_flag","PO4_mgL","PO4_uM","PO4_flag","SO4_ppm","SO4_mM","SO4_flag","Cl_ppm","Cl_mM","Cl_flag","salinity","H2S_mean_uM","H2S_sd_uM","H2S_cv","H2S_flag","Analyte_Notes"
"COMPASS","CB","TMP_PW_SW_F4_15CM_20241003",2024,10,3,"TMP","Monitoring","S","F4",15,NA,NA,"PW",20240930,20241003,940,1,"EDT","clear",8.778,731.5,"NPOC checks out of range",NA,NA,"TN broken, no data",NA,NA,NA,0.006584,0.470061,"bdl",0.010606,0.342419,"Within_Range",116.7321,3.6411,"Within_Range",1032.1774,29.1164,"Within_Range",1.8652,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20241003",2024,10,3,"TMP","Monitoring","S","F6",15,NA,NA,"PW",20240930,20241003,1113,1,"EDT","clear",11.84,986.67,"NPOC checks out of range",NA,NA,"TN broken, no data",NA,NA,NA,0.017581,1.255185,"bdl",0.003277,0.105799,"Within_Range",126.6665,3.9509,"Within_Range",1035.9823,29.2238,"Within_Range",1.872,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_20241003",2024,10,3,"TMP","Monitoring","S","H3",15,NA,NA,"PW",20240930,20241003,938,1,"EDT","clear",21.63,1802.5,"NPOC checks out of range",NA,NA,"TN broken, no data",0.014458,1.03222,"bdl",0.034746,2.48067,"Within_Range",0.015006,0.484475,"Within_Range",89.0147,2.7765,"Within_Range",541.9973,15.2891,"Within_Range",0.9794,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_20241003",2024,10,3,"TMP","Monitoring","S","H6",15,NA,NA,"PW",20240930,20241003,935,1,"EDT","Yellow",70.1,5841.67,"NPOC checks out of range",NA,NA,"TN broken, no data",0.004738,0.338267,"bdl",0.004342,0.309995,"bdl",0.006901,0.222801,"Within_Range",26.0317,0.812,"Within_Range",240.1245,6.7736,"Within_Range",0.4339,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_I5_15CM_20241003",2024,10,3,"TMP","Monitoring","S","I5",15,NA,NA,"PW",20240930,20241003,936,1,"EDT","clear",23.34,1945,"NPOC checks out of range",NA,NA,"TN broken, no data",0.00155,0.110661,"bdl",0.025456,1.817416,"Within_Range",0.008587,0.277235,"Within_Range",232.6686,7.2573,"Within_Range",1985.6943,56.0139,"Within_Range",3.5882,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_C6_15CM_20241213",2024,12,13,"TMP","Monitoring","C","C6",15,NA,NA,"PW",20241210,20241213,1444,1,"EST",NA,23.06,1921.67,NA,0.7241,51.72,NA,0.016328,1.165728,"bdl",0.348848,24.905795,"Within_Range",0.04295,1.386658,"Within_Range",0.549,0.0171,"Within_Range",6.4891,0.183,"Within_Range",0.0118,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_D5_15CM_20241213",2024,12,13,"TMP","Monitoring","C","D5",15,NA,NA,"PW",20241210,20241213,1448,1,"EST",NA,21.69,1807.5,NA,0.366,26.14,NA,NA,NA,NA,0.007408,0.52889,"bdl",0.023926,0.77246,"Within_Range",16.0863,0.5018,"Within_Range",2.1748,0.0613,"Within_Range",0.004,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_E3_15CM_20241213",2024,12,13,"TMP","Monitoring","C","E3",15,NA,NA,"PW",20241210,20241213,1434,1,"EST",NA,24.06,2005,NA,0.6108,43.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.6505,0.0203,"Within_Range",3.8053,0.1073,"Within_Range",0.0069,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_F6_15CM_20241213",2024,12,13,"TMP","Monitoring","C","F6",15,NA,NA,"PW",20241210,20241213,1425,1,"EST",NA,30.31,2525.83,NA,0.6577,46.98,NA,NA,NA,NA,0.017453,1.246047,"bdl",0.074597,2.408393,"Within_Range",15.9973,0.499,"Within_Range",1.6705,0.0471,"Within_Range",0.003,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20241213",2024,12,13,"TMP","Monitoring","C","H6",15,NA,NA,"PW",20241210,20241213,1421,1,"EST",NA,16.43,1369.17,NA,0.4995,35.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5334,0.0166,"Within_Range",4.2429,0.1197,"Within_Range",0.0077,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_I5_15CM_20241213",2024,12,13,"TMP","Monitoring","C","I5",15,NA,NA,"PW",20241210,20241213,1418,1,"EST",NA,18.69,1557.5,NA,0.4601,32.86,NA,NA,NA,NA,0.000633,0.045193,"bdl",0.004384,0.141539,"Within_Range",0.5659,0.0177,"Within_Range",6.9838,0.197,"Within_Range",0.0126,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_20241213",2024,12,13,"TMP","Monitoring","F","B4",15,NA,NA,"PW",20241210,20241213,1406,1,"EST",NA,15.61,1300.83,NA,0.4696,33.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.2878,0.0402,"Within_Range",10.6641,0.3008,"Within_Range",0.0193,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20241213",2024,12,13,"TMP","Monitoring","F","C3",15,NA,NA,"PW",20241210,20241213,1409,1,"EST","yellow",31.91,2659.17,NA,0.7914,56.53,NA,0,0,"bdl",0.010683,0.762706,"bdl",0.003585,0.115743,"Within_Range",13.9906,0.4364,"Within_Range",2.8251,0.0797,"Within_Range",0.0051,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C6_15CM_20241213",2024,12,13,"TMP","Monitoring","F","C6",15,NA,NA,"PW",20241210,20241213,1402,1,"EST",NA,29.35,2445.83,NA,0.6181,44.15,NA,0,0,"bdl",0.009323,0.66561,"bdl",0.010188,0.328924,"Within_Range",0.9728,0.0303,"Within_Range",5.1301,0.1447,"Within_Range",0.0093,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20241213",2024,12,13,"TMP","Monitoring","F","D5",15,NA,NA,"PW",20241210,20241213,1359,1,"EST","light yellow",27.75,2312.5,NA,0.6039,43.14,NA,0.001853,0.132294,"bdl",0.0075,0.535458,"bdl",0.003753,0.121167,"Within_Range",1.728,0.0539,"Within_Range",5.7085,0.161,"Within_Range",0.0103,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20241213",2024,12,13,"TMP","Monitoring","F","F4",15,NA,NA,"PW",20241210,20241213,1347,1,"EST","yellow",38.88,3240,NA,0.7444,53.17,NA,0,0,"bdl",0.025379,1.811919,"Within_Range",0.014358,0.463554,"Within_Range",23.2406,0.7249,"Within_Range",2.4832,0.07,"Within_Range",0.0045,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F6_15CM_20241213",2024,12,13,"TMP","Monitoring","F","F6",15,NA,NA,"PW",20241210,20241213,1356,1,"EST","light yellow",28.01,2334.17,NA,0.602,43,NA,0,0,"bdl",0.007383,0.527105,"bdl",0.012445,0.401792,"Within_Range",17.8447,0.5566,"Within_Range",2.5459,0.0718,"Within_Range",0.0046,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20241213",2024,12,13,"TMP","Monitoring","F","H3",15,NA,NA,"PW",20241210,20241213,1345,1,"EST",NA,11.21,934.17,NA,0.3698,26.41,NA,0.009722,0.694096,"bdl",0.032696,2.334311,"Within_Range",0.00199,0.064248,"bdl",1.0718,0.0334,"Within_Range",8.7409,0.2466,"Within_Range",0.0158,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20241213",2024,12,13,"TMP","Monitoring","F","I5",15,NA,NA,"PW",20241210,20241213,1341,1,"EST",NA,26.17,2180.83,NA,0.9024,64.46,NA,0,0,"bdl",0.022428,1.601234,"Within_Range",0.002259,0.072933,"bdl",0.3254,0.0101,"Within_Range",10.3647,0.2924,"Within_Range",0.0188,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20241213",2024,12,13,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20241210,20241213,1223,1,"EST","Clear",20.35,1695.83,NA,0.7158,51.13,NA,0,0,"bdl",0.012485,0.891359,"bdl",0.004622,0.149223,"Within_Range",71.8185,2.2401,"Within_Range",835.7243,23.5747,"Within_Range",1.5102,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20241213",2024,12,13,"TMP","Monitoring","S","C3",15,NA,NA,"PW",20241210,20241213,1225,1,"EST","Clear",14.9,1241.67,NA,0.4805,34.32,NA,0,0,"bdl",0.006602,0.471346,"bdl",0.001501,0.04846,"bdl",80.107,2.4987,"Within_Range",875.9982,24.7108,"Within_Range",1.583,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20241213",2024,12,13,"TMP","Monitoring","S","D5",15,NA,NA,"PW",20241210,20241213,1203,1,"EST","Clear",16.49,1374.17,NA,0.5017,35.84,NA,0.002505,0.178843,"bdl",0.005867,0.418871,"bdl",0.00449,0.144961,"Within_Range",48.2002,1.5034,"Within_Range",340.3978,9.6022,"Within_Range",0.6151,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20241213",2024,12,13,"TMP","Monitoring","S","F6",15,NA,NA,"PW",20241210,20241213,1207,1,"EST","Clear",6.668,555.67,NA,0.2709,19.35,NA,0,0,"bdl",0.006195,0.442288,"bdl",0.000997,0.032189,"bdl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_20241213",2024,12,13,"TMP","Monitoring","S","H6",15,NA,NA,"PW",20241210,20241213,1212,1,"EST","light yellow",26.37,2197.5,NA,0.8326,59.47,NA,0,0,"bdl",0.016984,1.212563,"bdl",0.01755,0.566609,"Within_Range",5.5059,0.1717,"Within_Range",99.5507,2.8082,"Within_Range",0.1799,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_I5_15CM_20241213",2024,12,13,"TMP","Monitoring","S","I5",15,NA,NA,"PW",20241210,20241213,1214,1,"EST","Clear",12.62,1051.67,NA,0.8358,59.7,NA,0,0,"bdl",0.016693,1.191787,"bdl",0.006745,0.217765,"Within_Range",210.715,6.5725,"Within_Range",1380.4004,38.9394,"Within_Range",2.4944,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_RAINWATER_C_20241212",2024,12,12,"TMP","Monitoring","C",NA,NA,NA,NA,"RAINWATER",NA,20241212,930,NA,"EST","Sub-sampled 20241217",11.05,920.83,NA,0.3805,27.18,NA,0.118756,8.478514,"Within_Range",0.076184,5.439111,"Within_Range",0.063407,2.04712,"Within_Range",0.1522,0.0047,"Within_Range",0.0405,0.0011,"Within_Range",1e-04,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_RAINWATER_FW_20241212",2024,12,12,"TMP","Monitoring","F",NA,NA,NA,NA,"RAINWATER",NA,20241212,930,NA,"EST","Sub-sampled 20241217",7.418,618.17,NA,0.5626,40.19,NA,0.160735,11.47558,"Within_Range",0.139854,9.984793,"Within_Range",0.033316,1.07562,"Within_Range",0.1483,0.0046,"Within_Range",0.0865,0.0024,"Within_Range",2e-04,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_RAINWATER_SW_20241212",2024,12,12,"TMP","Monitoring","S",NA,NA,NA,NA,"RAINWATER",NA,20241212,930,NA,"EST","Sub-sampled 20241217",10.26,855,NA,0.4637,33.12,NA,0.174127,12.431693,"Within_Range",0.022194,1.584527,"Within_Range",0.221284,7.14424,"Within_Range",0.1207,0.0038,"Within_Range",0.2715,0.0077,"Within_Range",5e-04,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H3_15CM_20240426",2024,4,26,"TMP","Monitoring","C","H3",15,NA,NA,"PW",20240423,20240426,916,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.01447,1.033077,"bdl",0.019803,1.413823,"bdl",0.006043,0.195101,"Within_Range",4.7914,0.1495,"Within_Range",8.0793,0.2279,"Within_Range",0.0146,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20240607",2024,6,7,"TMP","Monitoring","C","H6",15,NA,NA,"PW",20240604,20240607,930,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.010005,0.714301,"bdl",0.041502,2.963011,"Within_Range",0.00666,0.215021,"Within_Range",0.1648,0.0051,"Within_Range",0.5964,0.0168,"Within_Range",0.0011,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_I5_15CM_20240426",2024,4,26,"TMP","Monitoring","C","I5",15,NA,NA,"PW",20240423,20240426,920,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.011863,0.846952,"bdl",0.0201,1.435028,"Within_Range",0.005691,0.183736,"Within_Range",0.4581,0.0143,"Within_Range",0.5591,0.0158,"Within_Range",0.001,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_T4_20240613_AM",2024,6,13,"TMP","TMP-III","F","C3",15,"T4","AM","PW",20240612,20240613,1618,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.033103,2.363369,"Within_Range",0.0143,1.02094,"bdl",0.015253,0.492449,"Within_Range",6.909,0.2155,"Within_Range",4.1154,0.1161,"Within_Range",0.0075,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C6_15CM_20240426",2024,4,26,"TMP","Monitoring","F","C6",15,NA,NA,"PW",20240423,20240426,1008,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.0567,4.048063,"Within_Range",0.017752,1.267393,"bdl",0.020799,0.671504,"Within_Range",0.4529,0.0141,"Within_Range",0.5644,0.0159,"Within_Range",0.001,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_E3_15CM_T2_20240612_AM",2024,6,12,"TMP","TMP-III","F","E3",15,"T2","AM","PW",20240611,20240612,1340,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.029622,2.114845,"Within_Range",0.019348,1.381339,"bdl",0.005963,0.192518,"Within_Range",1.8724,0.0584,"Within_Range",1.1777,0.0332,"Within_Range",0.0022,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_E3_15CM_T3_20240612_PM",2024,6,12,"TMP","TMP-III","F","E3",15,"T3","PM","PW",20240612,20240612,831,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.015001,1.070987,"bdl",0.016086,1.14845,"bdl",0.00595,0.192098,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F6_15CM_T5_20240613_PM",2024,6,13,"TMP","TMP-III","F","F6",15,"T5","PM","PW",20240613,20240613,806,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.016486,1.177008,"bdl",0.023884,1.705184,"Within_Range",0.006069,0.19594,"Within_Range",5.8779,0.1833,"Within_Range",3.9461,0.1113,"Within_Range",0.0072,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_T3_20240612_PM",2024,6,12,"TMP","TMP-III","F","H6",15,"T3","PM","PW",20240612,20240612,922,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.032122,2.293331,"Within_Range",0.010969,0.783125,"bdl",0.004841,0.156294,"Within_Range",5.8548,0.1826,"Within_Range",3.6516,0.103,"Within_Range",0.0066,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_T4_20240613_AM",2024,6,13,"TMP","TMP-III","F","H6",15,"T4","AM","PW",20240612,20240613,1512,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.022758,1.624794,"bdl",0.030953,2.209871,"Within_Range",0.003233,0.104379,"Within_Range",5.7701,0.18,"Within_Range",3.4923,0.0985,"Within_Range",0.0063,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_T5_20240613_PM",2024,6,13,"TMP","TMP-III","F","H6",15,"T5","PM","PW",20240613,20240613,815,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.039188,2.797804,"Within_Range",0.013536,0.966395,"bdl",0.004295,0.138666,"Within_Range",5.386,0.168,"Within_Range",3.1788,0.0897,"Within_Range",0.0058,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_T6_20240614",2024,6,14,"TMP","Monitoring","F","H6",15,"T6",NA,"PW",20240613,20240614,1524,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.020907,1.492643,"bdl",0.067907,4.84818,"Within_Range",0.037088,1.197401,"Within_Range",5.202,0.1623,"Within_Range",3.8111,0.1075,"Within_Range",0.0069,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_T3_20240612_PM",2024,6,12,"TMP","TMP-III","S","C3",15,"T3","PM","PW",20240612,20240612,931,1,"EDT","clear",NA,NA,NA,NA,NA,NA,0.009928,0.708804,"bdl",0.017387,1.241335,"bdl",0.00227,0.073288,"bdl",302.9342,9.449,"Within_Range",2525.1824,71.2322,"Within_Range",4.563,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_T2_20240612_AM",2024,6,12,"TMP","TMP-III","S","D5",15,"T2","AM","PW",20240611,20240612,1351,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.022901,1.635003,"bdl",0.044721,3.192829,"Within_Range",0.004128,0.133274,"Within_Range",123.2739,3.8451,"Within_Range",1072.2343,30.2464,"Within_Range",1.9376,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_T5_20240613_PM",2024,6,13,"TMP","TMP-III","S","D5",15,"T5","PM","PW",20240613,20240613,900,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.016504,1.178293,"bdl",0.028101,2.006254,"Within_Range",0.00183,0.059082,"bdl",199.0606,6.209,"Within_Range",1896.0707,53.4858,"Within_Range",3.4262,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_T4_20240613_AM",2024,6,13,"TMP","TMP-III","S","E3",15,"T4","AM","PW",20240612,20240613,1530,1,"EDT","clear",NA,NA,NA,NA,NA,NA,0.022045,1.57389,"bdl",0.031715,2.264274,"Within_Range",0.002296,0.074127,"bdl",162.1457,5.0576,"Within_Range",1502.9443,42.3962,"Within_Range",2.7158,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_T5_20240613_PM",2024,6,13,"TMP","TMP-III","S","H3",15,"T5","PM","PW",20240613,20240613,833,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.034437,2.458609,"Within_Range",0.089235,6.37088,"Within_Range",0.002218,0.071609,"bdl",355.3572,11.0841,"Within_Range",2815.5723,79.4238,"Within_Range",5.0878,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_T3_20240612_PM",2024,6,12,"TMP","TMP-III","S","H6",15,"T3","PM","PW",20240612,20240612,803,1,"EDT","clear",NA,NA,NA,NA,NA,NA,0.024882,1.776436,"bdl",0.064609,4.612721,"Within_Range",0.004087,0.13195,"Within_Range",229.5097,7.1588,"Within_Range",1844.2099,52.0228,"Within_Range",3.3325,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_C_C3_15CM_20241213",2024,12,13,"TMP","Monitoring","C","C3",15,NA,NA,"PW",20241210,20241213,1437,1,"EST",NA,NA,NA,NA,NA,NA,NA,0.001067,0.076178,"bdl",0.005249,0.374749,"bdl",0.013033,0.420775,"Within_Range",0.6865,0.0214,"Within_Range",4.2425,0.1197,"Within_Range",0.0077,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_F4_15CM_20241003",2024,10,3,"TMP","Monitoring","C","F4",15,NA,NA,"PW",20240930,20241003,1117,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.006121,0.437005,"bdl",0.067048,4.786852,"Within_Range",0.006161,0.19891,"Within_Range",0.5108,0.0159,"Within_Range",2.816,0.0794,"Within_Range",0.0051,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_I5_15CM_20241003",2024,10,3,"TMP","Monitoring","C","I5",15,NA,NA,"PW",20240930,20241003,1108,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.005428,0.387529,"bdl",0.106886,7.631062,"Within_Range",0.002947,0.095145,"bdl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_20241003",2024,10,3,"TMP","Monitoring","F","B4",15,NA,NA,"PW",20240930,20241003,1149,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.005623,0.401451,"bdl",0.008935,0.637909,"bdl",0.005617,0.181347,"Within_Range",0.53,0.0165,"Within_Range",16.4066,0.4628,"Within_Range",0.0297,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_E3_15CM_20241213",2024,12,13,"TMP","Monitoring","F","E3",15,NA,NA,"PW",20241210,20241213,1352,1,"EST",NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",0.040281,2.875838,"Within_Range",0.002858,0.092272,"bdl",1.8616,0.0581,"Within_Range",9.0908,0.2564,"Within_Range",0.0165,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20240812",2024,8,12,"TMP","Monitoring","F","H6",15,NA,NA,"PW",20240808,20240812,827,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.038275,2.732621,"Within_Range",0.078894,5.63259,"Within_Range",0.004109,0.132661,"Within_Range",4.5546,0.1421,"Within_Range",1.2178,0.0344,"Within_Range",0.0022,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20240624",2024,6,24,"TMP","Monitoring","F","I5",15,NA,NA,"PW",20240621,20240624,1221,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.009612,0.686243,"bdl",0.041278,2.947018,"Within_Range",0.004943,0.159587,"Within_Range",0.6547,0.0204,"Within_Range",5.8991,0.1664,"Within_Range",0.0107,0,0,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20240715",2024,7,15,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20240711,20240715,1035,1,"EDT","clear",NA,NA,NA,NA,NA,NA,0.032362,2.310466,"Within_Range",0.156974,11.207065,"Within_Range",0.004488,0.144897,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20240802",2024,8,2,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20240730,20240802,830,1,"EDT","clear",NA,NA,NA,NA,NA,NA,0.026504,1.892237,"Within_Range",0.19817,14.148229,"Within_Range",0.008815,0.284596,"Within_Range",219.7441,6.8542,"Within_Range",2167.4198,61.1402,"Within_Range",3.9166,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20240805",2024,8,5,"TMP","Monitoring","S","F6",15,NA,NA,"PW",20240802,20240805,1153,1,"EDT","clear",NA,NA,NA,NA,NA,NA,0.012846,0.917133,"bdl",0.000458,0.032699,"bdl",0.001118,0.036095,"bdl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_20240715",2024,7,15,"TMP","Monitoring","S","H3",15,NA,NA,"PW",20240711,20240715,1051,1,"EDT","clear",NA,NA,NA,NA,NA,NA,0.031215,2.228576,"Within_Range",0.163937,11.704184,"Within_Range",0.004384,0.141539,"Within_Range",294.6594,9.1909,"Within_Range",2925.272,82.5183,"Within_Range",5.286,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_20240812",2024,8,12,"TMP","Monitoring","S","H6",15,NA,NA,"PW",20240808,20240812,925,1,"EDT","clear",NA,NA,NA,NA,NA,NA,0.013948,0.995809,"bdl",0.03552,2.535929,"Within_Range",0.004327,0.139699,"Within_Range",64.8428,2.0225,"Within_Range",359.6324,10.1448,"Within_Range",0.6499,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20240426",2024,4,26,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20240423,20240426,948,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1945,0.2244,"Within_Range",7.6074,0.2146,"Within_Range",0.0138,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20240426",2024,4,26,"TMP","Monitoring","S","F6",15,NA,NA,"PW",20240423,20240426,955,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8124,0.462,"Within_Range",7.7143,0.2176,"Within_Range",0.014,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20240426",2024,4,26,"TMP","Monitoring","F","F4",15,NA,NA,"PW",20240423,20240426,1024,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.952,0.0297,"Within_Range",0.5757,0.0162,"Within_Range",0.0011,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20240426",2024,4,26,"TMP","Monitoring","F","H3",15,NA,NA,"PW",20240423,20240426,1026,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8521,0.2137,"Within_Range",3.6773,0.1037,"Within_Range",0.0067,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20240426",2024,4,26,"TMP","Monitoring","F","D5",15,NA,NA,"PW",20240423,20240426,1011,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8377,0.0261,"Within_Range",0.6814,0.0192,"Within_Range",0.0013,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20240426",2024,4,26,"TMP","Monitoring","F","I5",15,NA,NA,"PW",20240423,20240426,1029,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1393,0.0043,"Within_Range",2.6798,0.0756,"Within_Range",0.0049,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20240426",2024,4,26,"TMP","Monitoring","C","H6",15,NA,NA,"PW",20240423,20240426,923,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5061,0.0158,"Within_Range",2.3917,0.0675,"Within_Range",0.0043,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20240715",2024,7,15,"TMP","Monitoring","F","I5",15,NA,NA,"PW",20240711,20240715,1113,1,"EDT","clear",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.293,0.0091,"Within_Range",8.6174,0.2431,"Within_Range",0.0156,NA,NA,NA,NA,NA
