"Project","Region","Sample_ID","Sample_Year","Sample_Month","Sample_Day","Site","Event","Plot","Location","Depth_cm","T_num","TOD","Sample_Type","Evacuation_date_YYYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Notes","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_flag","NH3_mgL","NH3_uM","NH3_flag","PO4_mgL","PO4_uM","PO4_flag","SO4_ppm","SO4_mM","SO4_flag","Cl_ppm","Cl_mM","Cl_flag","salinity","H2S_mean_uM","H2S_sd_uM","H2S_cv","H2S_flag","Analyte_Notes"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20251101",2025,11,1,"TMP","Monitoring","S","D5",15,NA,NA,"PW",20251029,20251101,1334,1,"EDT",NA,NA,NA,NA,NA,NA,NA,3.846702,274.632997,"Within_Range",0.030109,2.149614,"Within_Range",0.005893,0.190258,"Within_Range",3.1101,0.097,"Within_Range",64.1251,1.8089,"Within_Range",0.1159,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_C_B4_15CM_20250509",2025,5,9,"TMP","Monitoring","C","B4",15,NA,NA,"PW",20250506,20250509,906,1,"EDT","sub-sampled at 1422",NA,NA,NA,NA,NA,NA,0,0,"bdl",0.045388,3.240449,"Within_Range",0.005088,0.164268,"Within_Range",0.4076,0.0127,"Within_Range",1.4444,0.0407,"Within_Range",0.0026,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_C_D5_15CM_20250602",2025,6,2,"TMP","Monitoring","C","D5",15,NA,NA,"PW",20250530,20250602,1328,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",0.026143,1.866464,"Within_Range",0.01716,0.554017,"Within_Range",0.856,0.0267,"Within_Range",1.5238,0.043,"Within_Range",0.0028,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20250406",2025,4,6,"TMP","Monitoring","C","H6",15,NA,NA,"PW",20250403,20250406,1433,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0,0,"bdl",0.04254,3.037118,"Within_Range",0.007127,0.230098,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_E3_15CM_20250131",2025,1,31,"TMP","Monitoring","F","E3",15,NA,NA,"PW",20250128,20250131,1326,1,"EST","sub-sampled in lab at 1603",NA,NA,NA,NA,NA,NA,0.024997,1.784646,"bdl",0.033127,2.365082,"Within_Range",0.001805,0.058275,"bdl",4.3122,0.1345,"Within_Range",4.0822,0.1152,"Within_Range",0.0074,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20250509",2025,5,9,"TMP","Monitoring","F","H6",15,NA,NA,"PW",20250506,20250509,843,1,"EDT","sub-sampled at 1051",NA,NA,NA,NA,NA,NA,0.025855,1.845902,"Within_Range",0.069189,4.939707,"Within_Range",0.007981,0.25767,"Within_Range",2.1047,0.0656,"Within_Range",3.9169,0.1105,"Within_Range",0.0071,2.739,0.811,29.6234,"Within Range",NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20250406",2025,4,6,"TMP","Monitoring","F","I5",15,NA,NA,"PW",20250403,20250406,1006,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.004666,0.333126,"bdl",0.108921,7.77635,"Within_Range",0.006103,0.197038,"Within_Range",0.6421,0.02,"Within_Range",1.1134,0.0314,"Within_Range",0.002,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_SW_C6_15CM_20250406",2025,4,6,"TMP","Monitoring","S","C6",15,NA,NA,"PW",20250403,20250406,1247,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.024885,1.77665,"bdl",0.135581,9.679725,"Within_Range",0.038204,1.233431,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20250406",2025,4,6,"TMP","Monitoring","S","D5",15,NA,NA,"PW",20250403,20250406,1255,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.010441,0.745429,"bdl",0.043171,3.082168,"Within_Range",0.033624,1.085564,"Within_Range",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F4_15CM_20250509",2025,5,9,"TMP","Monitoring","S","F4",15,NA,NA,"PW",20250506,20250509,805,1,"EDT","sub-sampled at 1221",NA,NA,NA,NA,NA,NA,0.05307,3.788901,"Within_Range",0.041067,2.931954,"Within_Range",0.032811,1.059316,"Within_Range",9.5788,0.2988,"Within_Range",7.2696,0.2051,"Within_Range",0.0132,1.687,0.096,5.6677,"Within Range",NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20250403",2025,4,3,"TMP","Monitoring","S","F6",15,NA,NA,"PW",20250331,20250403,1407,1,"EDT",NA,NA,NA,NA,NA,NA,NA,0.009364,0.668537,"bdl",0.055676,3.974955,"Within_Range",0.016664,0.538004,"Within_Range",12.9403,0.4036,"Within_Range",10.6942,0.3017,"Within_Range",0.0194,0.874,0.068,7.7331,"Within Range",NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_20250509",2025,5,9,"TMP","Monitoring","S","H3",15,NA,NA,"PW",20250506,20250509,809,1,"EDT","sub-sampled at 1224",NA,NA,NA,NA,NA,NA,0.021594,1.541691,"bdl",0.055158,3.937973,"Within_Range",0.054315,1.753581,"Within_Range",6.9702,0.2174,"Within_Range",15.895,0.4484,"Within_Range",0.0287,2.229,0.146,6.5529,"Within Range",NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20250131",2025,1,31,"TMP","Monitoring","S","D5",15,NA,NA,"PW",20250128,20250131,1249,1,"EST","colored; sub-sampled in the lab at 1508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6773,1.3,"Within_Range",101.2364,2.8558,"Within_Range",0.183,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_SW_I5_15CM_20250131",2025,1,31,"TMP","Monitoring","S","I5",15,NA,NA,"PW",20250128,20250131,1304,1,"EST","colored; sub-sampled in the lab at 1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.919,2.0561,"Within_Range",261.4767,7.3759,"Within_Range",0.4725,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_SW_I5_15CM_20250403",2025,4,3,"TMP","Monitoring","S","I5",15,NA,NA,"PW",20250331,20250403,1420,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.6313,0.6435,"Within_Range",13.1562,0.3711,"Within_Range",0.0238,0.492,0.068,13.7466,"Within Range",NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_20250403",2025,4,3,"TMP","Monitoring","S","H6",15,NA,NA,"PW",20250331,20250403,1423,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7349,0.0541,"Within_Range",1.6031,0.0452,"Within_Range",0.0029,0.062,0,0,"Within Range",NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20250509",2025,5,9,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20250506,20250509,754,1,"EDT","sub-sampled at 1215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.8252,0.2129,"Within_Range",20.613,0.5815,"Within_Range",0.0373,2.882,0.068,2.3458,"Within Range",NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20250509",2025,5,9,"TMP","Monitoring","S","C3",15,NA,NA,"PW",20250506,20250509,751,1,"EDT","sub-sampled at 1213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.5087,0.2966,"Within_Range",20.2748,0.5719,"Within_Range",0.0367,2.675,0.199,7.4406,"Within Range",NA
"COMPASS","CB","TMP_PW_SW_C6_15CM_20250509",2025,5,9,"TMP","Monitoring","S","C6",15,NA,NA,"PW",20250506,20250509,756,1,"EDT","sub-sampled at 1219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.6408,0.3007,"Within_Range",16.2998,0.4598,"Within_Range",0.0295,3.376,0.307,9.1037,"Within Range",NA
"COMPASS","CB","TMP_PW_FW_F6_15CM_20250131",2025,1,31,"TMP","Monitoring","F","F6",15,NA,NA,"PW",20250128,20250131,1343,1,"EST","sub-sampled in lab at 1606",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4549,0.0454,"Within_Range",5.4421,0.1535,"Within_Range",0.0099,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20250131",2025,1,31,"TMP","Monitoring","F","H6",15,NA,NA,"PW",20250128,20250131,1340,1,"EST","sub-sampled in lab at 1602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9619,0.0924,"Within_Range",7.1049,0.2004,"Within_Range",0.0129,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20250131",2025,1,31,"TMP","Monitoring","F","F4",15,NA,NA,"PW",20250128,20250131,1330,1,"EST","sub-sampled in lab at 1558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0381,0.0636,"Within_Range",3.6002,0.1016,"Within_Range",0.0065,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_E3_15CM_20250403",2025,4,3,"TMP","Monitoring","F","E3",15,NA,NA,"PW",20250331,20250403,1438,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2723,0.0709,"Within_Range",35.8056,1.01,"Within_Range",0.0647,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20250403",2025,4,3,"TMP","Monitoring","F","H6",15,NA,NA,"PW",20250331,20250403,1449,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3963,0.0436,"Within_Range",1.6077,0.0454,"Within_Range",0.0029,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20250403",2025,4,3,"TMP","Monitoring","F","C3",15,NA,NA,"PW",20250331,20250403,1435,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7081,0.0221,"Within_Range",0.9283,0.0262,"Within_Range",0.0017,2.643,0.406,15.3475,"Within Range",NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20250403",2025,4,3,"TMP","Monitoring","F","H3",15,NA,NA,"PW",20250331,20250403,1444,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4271,0.0757,"Within_Range",0.5056,0.0143,"Within_Range",9e-04,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20250509",2025,5,9,"TMP","Monitoring","F","C3",15,NA,NA,"PW",20250506,20250509,828,1,"EDT","sub-sampled at 1130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2937,0.0092,"Within_Range",5.2497,0.1481,"Within_Range",0.0095,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_20250509",2025,5,9,"TMP","Monitoring","F","B4",15,NA,NA,"PW",20250506,20250509,826,1,"EDT","sub-sampled at 1125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4569,0.0143,"Within_Range",1.4623,0.0412,"Within_Range",0.0027,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20250711",2025,7,11,"TMP","Monitoring","F","H3",15,NA,NA,"PW",20250708,20250711,1312,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3896,0.2929,"Within_Range",0.7916,0.0223,"Within_Range",0.0015,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_C_H3_15CM_20250131",2025,1,31,"TMP","Monitoring","C","H3",15,NA,NA,"PW",20250128,20250131,1207,1,"EST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1822,0.0369,"Within_Range",3.2592,0.0919,"Within_Range",0.0059,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_C_F6_15CM_20250403",2025,4,3,"TMP","Monitoring","C","F6",15,NA,NA,"PW",20250331,20250403,1458,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5852,0.0494,"Within_Range",2.3813,0.0672,"Within_Range",0.0043,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_C_C6_15CM_20250403",2025,4,3,"TMP","Monitoring","C","C6",15,NA,NA,"PW",20250331,20250403,1348,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7555,0.0236,"Within_Range",13.8442,0.3905,"Within_Range",0.025,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_C_F4_15CM_20250509",2025,5,9,"TMP","Monitoring","C","F4",15,NA,NA,"PW",20250506,20250509,857,1,"EDT","sub-sampled at 1418",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0714,0.0334,"Within_Range",4.6555,0.1313,"Within_Range",0.0084,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_C_E3_15CM_20250711",2025,7,11,"TMP","Monitoring","C","E3",15,NA,NA,"PW",20250708,20250711,1330,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147,0.0046,"Within_Range",0.4983,0.0141,"Within_Range",9e-04,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20250929",2025,9,29,"TMP","Monitoring","S","F6",15,NA,NA,"PW",20250926,20250929,1211,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1812,0.068,"Within_Range",71.0137,2.0032,"Within_Range",0.1283,0.007,0.01,141.4214,"Within Range",NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_20250926",2025,9,26,"TMP","Monitoring","S","H3",15,NA,NA,"PW",20250923,20250926,1116,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.0104,0.0627,"Within_Range",102.6436,2.8954,"Within_Range",0.1855,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20251101",2025,11,1,"TMP","Monitoring","S","C3",15,NA,NA,"PW",20251029,20251101,1327,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4646,0.0769,"Within_Range",56.3002,1.5882,"Within_Range",0.1018,0,0,0,"bdl",NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20251101",2025,11,1,"TMP","Monitoring","S","B4",15,NA,NA,"PW",20251029,20251101,1330,1,"EDT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5132,0.0472,"Within_Range",129.0029,3.639,"Within_Range",0.2331,0,0,0,"bdl",NA
