"Project","Region","Sample_ID","Sample_Year","Sample_Month","Sample_Day","Site","Event","Plot","Location","Depth_cm","Timepoint","Sample_Type","Evacuation_date_YYYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Notes","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","NOx_mgL","NOx_uM","NOx_flag","NH3_mgL","NH3_uM","NH3_flag","PO4_mgL","PO4_uM","PO4_flag","SO4_ppm","SO4_mM","SO4_flag","Cl_ppm","Cl_mM","Cl_flag","Salinity","H2S_mean_uM","H2S_sd_uM","H2S_flag","pH","pH_flag","Cond","Cond_units","Collection_temp_C","Temperature_flag","Analyte_Notes"
"COMPASS","CB","TMP_PW_FW_B4_15CM_20230515",2023,5,15,"TMP","Monitoring","F","B4",15,NA,"PW",20230512,20230515,1324,1,"EDT",NA,7.94,661.67,NA,0.27,19.29,NA,0.003387,0.241813,"bdl",-0.03547,-2.53236,"bdl",0.002631,0.187839,"bdl",0.7675,0.0239,NA,30.1197,0.8496,NA,0.0545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C6_15CM_20230515",2023,5,15,"TMP","Monitoring","F","C6",15,NA,"PW",20230512,20230515,1326,1,"EDT",NA,7.45,620.83,NA,0.34,24.29,NA,0.00286,0.204188,"bdl",-0.007481,-0.534102,"bdl",0.001857,0.132579,"bdl",4.749,0.1481,NA,23.8922,0.674,NA,0.0432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230515",2023,5,15,"TMP","Monitoring","F","D5",15,NA,"PW",20230512,20230515,1050,1,"EDT",NA,11.23,935.83,NA,0.35,25,NA,-0.005152,0,"bdl",-0.03681,-2.628028,"bdl",0.004426,0.315992,"Within_Range",4.6013,0.1435,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230515",2023,5,15,"TMP","Monitoring","F","I5",15,NA,"PW",20230512,20230515,1036,1,"EDT",NA,11.96,996.67,NA,0.42,30,NA,-0.002149,0,"bdl",-0.041007,-2.92767,"bdl",0.006348,0.453212,"Within_Range",0,0,NA,25.359,0.7153,NA,0.0458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_E3_15CM_20230515",2023,5,15,"TMP","Monitoring","F","E3",15,NA,"PW",20230512,20230515,1734,1,"EDT",NA,6.88,573.33,NA,0.26,18.57,NA,0.002728,0.194764,"bdl",-0.040715,-2.906823,"bdl",0.004448,0.317562,"Within_Range",0.8464,0.0264,NA,30.2239,0.8526,NA,0.0546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20230515",2023,5,15,"TMP","Monitoring","F","H6",15,NA,"PW",20230512,20230515,1040,1,"EDT",NA,12.36,1030,NA,0.52,37.14,NA,0.001684,0.120228,"bdl",-0.037176,-2.654158,"bdl",0.003304,0.235887,"Within_Range",1.5176,0.0473,NA,27.5025,0.7758,NA,0.0497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230515",2023,5,15,"TMP","Monitoring","F","C3",15,NA,"PW",20230512,20230515,1321,1,"EDT",NA,7.51,625.83,NA,0.29,20.71,NA,-0.000311,0,"bdl",-0.041799,-2.984215,"bdl",0.002957,0.211113,"bdl",4.9565,0.1546,NA,24.266,0.6845,NA,0.0439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20230515",2023,5,15,"TMP","Monitoring","F","H3",15,NA,"PW",20230512,20230515,1038,1,"EDT",NA,9.76,813.33,NA,0.68,48.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7905,0.0558,NA,29.3985,0.8293,NA,0.0531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_F6_15CM_20230515",2023,5,15,"TMP","Monitoring","F","F6",15,NA,"PW",20230512,20230515,1314,1,"EDT",NA,14.77,1230.83,NA,0.37,26.43,NA,-0.002273,0,"bdl",-0.047481,-3.389878,"bdl",0.004558,0.325416,"Within_Range",0,0,NA,24.6057,0.6941,NA,0.0445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_F6_15CM_20230515",2023,5,15,"TMP","Monitoring","S","F6",15,NA,"PW",20230512,20230515,1106,1,"EDT",NA,50.96,4246.67,NA,1.67,119.29,NA,0.016694,1.191858,"bdl",-0.02535,-1.809848,"bdl",0.009559,0.682459,"Within_Range",1.4835,0.0463,NA,32.0722,0.9047,NA,0.058,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H3_15CM_20230515",2023,5,15,"TMP","Monitoring","S","H3",15,NA,"PW",20230512,20230515,1347,1,"EDT",NA,24.18,2015,NA,0.84,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230515",2023,5,15,"TMP","Monitoring","S","B4",15,NA,"PW",20230512,20230515,1059,1,"EDT",NA,50.34,4195,NA,2.75,196.43,NA,0.025068,1.789715,"Within_Range",0.512489,36.588847,"Within_Range",0.021192,1.51299,"Within_Range",4.4366,0.1384,NA,26.1651,0.7381,NA,0.0473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230515",2023,5,15,"TMP","Monitoring","S","C3",15,NA,"PW",20230512,20230515,1102,1,"EDT",NA,53.12,4426.67,NA,1.41,100.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.635,0.3629,NA,28.1102,0.793,NA,0.0508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230515",2023,5,15,"TMP","Monitoring","S","H6",15,NA,"PW",20230512,20230515,1336,1,"EDT",NA,27.36,2280,NA,0.67,47.86,NA,0.003715,0.26523,"bdl",-0.039194,-2.798232,"bdl",0.004463,0.318633,"Within_Range",0.3839,0.012,NA,28.1246,0.7934,NA,0.0508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_I5_15CM_20230603",2023,6,3,"TMP","Monitoring","C","I5",15,NA,"PW",20230531,20230603,1436,1,"EDT",NA,20.45,1704.17,NA,0.44,31.43,NA,0.021979,1.569178,"bdl",0.027877,1.990262,"Within_Range",0.013431,0.958898,"Within_Range",0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_C_H6_15CM_20230603",2023,6,3,"TMP","Monitoring","C","H6",15,NA,"PW",20230531,20230603,1426,1,"EDT",NA,24.67,2055.83,NA,0.53,37.86,NA,0.021085,1.505351,"bdl",0.046381,3.311344,"Within_Range",0.009746,0.69581,"Within_Range",0,0,NA,0,0,NA,0,NA,NA,NA,6.16,NA,NA,NA,23.3,NA,NA
"COMPASS","CB","TMP_PW_C_C6_15CM_20230603",2023,6,3,"TMP","Monitoring","C","C6",15,NA,"PW",20230531,20230603,1512,1,"EDT",NA,21.48,1790,NA,0.32,22.86,NA,0.016367,1.168512,"bdl",0.010364,0.739932,"bdl",0.009439,0.673892,"Within_Range",0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230603",2023,6,3,"TMP","Monitoring","F","D5",15,NA,"PW",20230531,20230603,1326,1,"EDT",NA,10.05,837.5,NA,0.36,25.71,NA,0.11825,8.442388,"Within_Range",0.031976,2.282907,"Within_Range",0.008643,0.617062,"Within_Range",0,0,NA,0,0,NA,0,NA,NA,NA,7.4,NA,NA,NA,24.7,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230603",2023,6,3,"TMP","Monitoring","F","I5",15,NA,"PW",20230531,20230603,1305,1,"EDT",NA,11.05,920.83,NA,0.4,28.57,NA,0.026503,1.892166,"Within_Range",0.017372,1.240264,"bdl",0.007189,0.513254,"Within_Range",0,0,NA,0,0,NA,0,NA,NA,NA,6.96,NA,NA,NA,22.4,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230603",2023,6,3,"TMP","Monitoring","S","B4",15,NA,"PW",20230531,20230603,1405,1,"EDT",NA,67.48,5623.33,NA,1.45,103.57,NA,0.046831,3.343471,"Within_Range",0.060501,4.319433,"Within_Range",0.035945,2.566272,"Within_Range",0,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230605",2023,6,5,"TMP","Monitoring","F","D5",15,NA,"PW",20230603,20230605,1519,1,"EDT",NA,5.19,432.5,NA,0.2,14.29,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,NA,NA,NA,5.36,NA,NA,NA,NA,"temperature not recorded",NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_20230606",2023,6,6,"TMP","TMP-II","F","B4",15,NA,"PW",20230605,20230606,1542,1,"EDT",NA,5.93,494.17,NA,0.67,47.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.228,0.0695,NA,173.8469,4.904,NA,0.3142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20230606",2023,6,6,"TMP","TMP-II","F","H3",15,NA,"PW",20230605,20230606,NA,1,"EDT",NA,4.16,346.67,NA,0.19,13.57,"blank is greater than or equal to 25% of sample value",0.024895,1.777364,"bdl",0.009615,0.686457,"bdl",0.00989,0.706091,"Within_Range",2.6645,0.0831,NA,157.5116,4.4432,NA,0.2846,NA,NA,NA,5.45,NA,NA,NA,23.2,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230606",2023,6,6,"TMP","TMP-II","F","I5",15,NA,"PW",20230605,20230606,NA,1,"EDT",NA,4.44,370,NA,0.24,17.14,"blank is greater than or equal to 25% of sample value",0.020389,1.455661,"bdl",0.003799,0.271227,"bdl",0.007578,0.541027,"Within_Range",12.8534,0.4009,NA,31.6279,0.8922,NA,0.0572,NA,NA,NA,6.05,NA,NA,NA,22.9,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230606",2023,6,6,"TMP","TMP-II","F","D5",15,NA,"PW",20230605,20230606,1547,1,"EDT",NA,5.95,495.83,NA,0.25,17.86,"blank is greater than or equal to 25% of sample value",0.017233,1.23034,"bdl",0.00212,0.151356,"bdl",0.007248,0.517467,"Within_Range",2.7038,0.0843,NA,30.2096,0.8522,NA,0.0546,NA,NA,NA,5.03,NA,NA,NA,22.4,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230606",2023,6,6,"TMP","TMP-II","S","D5",15,NA,"PW",20230605,20230606,NA,1,"EDT",NA,4.14,345,NA,0.29,20.71,NA,0.022317,1.593309,"bdl",0.007057,0.50383,"bdl",0.010266,0.732935,"Within_Range",245.8095,7.6672,NA,1925.595,54.3186,NA,3.4796,NA,NA,NA,4.77,NA,NA,NA,23,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230606",2023,6,6,"TMP","TMP-II","S","E3",15,NA,"PW",20230605,20230606,NA,1,"EDT",NA,3.77,314.17,NA,0.28,20,"blank is greater than or equal to 25% of sample value",0.025129,1.79407,"Within_Range",0.500757,35.751248,"Within_Range",0.008458,0.603854,"Within_Range",319.0442,9.9515,NA,2621.7744,73.957,NA,4.7376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230606",2023,6,6,"TMP","TMP-II","S","C3",15,NA,"PW",20230605,20230606,NA,1,"EDT",NA,8.3,691.67,NA,0.4,28.57,NA,0.019113,1.364561,"bdl",0.018838,1.344928,"bdl",0.013101,0.935338,"Within_Range",370.9801,11.5714,NA,3070.1995,86.6065,NA,5.5479,NA,NA,NA,4.28,NA,NA,NA,24.8,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230606",2023,6,6,"TMP","TMP-II","F","C3",15,NA,"PW",20230605,20230606,NA,1,"EDT",NA,4.035,336.25,"average value of multiple aliquots",0.225,16.07,"average value of multiple aliquots",0.020512,1.464442,"bdl",0.023128,1.65121,"Within_Range",0.006461,0.461279,"Within_Range",12.2001,0.3805,NA,27.3401,0.7712,NA,0.0494,NA,NA,NA,5.89,NA,NA,NA,NA,"temperature not recorded",NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20230606",2023,6,6,"TMP","TMP-II","F","F4",15,NA,"PW",20230605,20230606,1521,1,"EDT",NA,6.575,547.92,"average value of multiple aliquots",0.29,20.71,"average value of multiple aliquots",0.018922,1.350925,"bdl",0.01171,0.836028,"bdl",0.008027,0.573083,"Within_Range",11.6992,0.3649,NA,26.1745,0.7383,NA,0.0473,NA,NA,NA,5.32,NA,NA,NA,22.4,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","C3",15,"AM","PW",20230606,20230607,1640,1,"EDT",NA,6.18,515,NA,0.31,22.14,NA,0.00969,0.691812,"bdl",0.046413,3.313628,"Within_Range",0.006728,0.480342,"Within_Range",10.775,0.3361,NA,23.9976,0.6769,NA,0.0434,NA,NA,NA,5.97,NA,NA,NA,18.6,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","I5",15,"AM","PW",20230606,20230607,1745,1,"EDT",NA,7.46,621.67,NA,0.46,32.86,NA,0.017321,1.236622,"bdl",0.094018,6.712359,"Within_Range",0.009482,0.676962,"Within_Range",2.3636,0.0737,NA,29.6801,0.8372,NA,0.0537,NA,NA,NA,6.01,NA,NA,NA,17.8,NA,NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","H3",15,"AM","PW",20230606,20230607,1800,1,"EDT",NA,4.69,390.83,NA,0.23,16.43,"blank is greater than or equal to 25% of sample value",0.016386,1.169869,"bdl",0.015601,1.113824,"bdl",0.010398,0.742359,"Within_Range",10.042,0.3132,NA,22.5561,0.6363,NA,0.0408,NA,NA,NA,5.49,NA,NA,NA,18.9,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","H6",15,"AM","PW",20230606,20230607,1736,1,"EDT",NA,8.28,690,NA,0.41,29.29,NA,0.011449,0.817395,"bdl",0.010443,0.745572,"bdl",0.006409,0.457567,"Within_Range",3.0646,0.0956,NA,30.8028,0.8689,NA,0.0557,NA,NA,NA,5.91,NA,NA,NA,18.6,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","D5",15,"AM","PW",20230606,20230607,1650,1,"EDT",NA,7.08,590,NA,0.24,17.14,"blank is greater than or equal to 25% of sample value",0.010656,0.760779,"bdl",0.004943,0.352903,"bdl",0.0068,0.485482,"Within_Range",2.3655,0.0738,NA,30.8671,0.8707,NA,0.0558,NA,NA,NA,5.52,NA,NA,NA,19.1,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","D5",15,"PM","PW",20230607,20230607,921,1,"EDT",NA,5.98,498.33,NA,0.24,17.14,"blank is greater than or equal to 25% of sample value",0.005144,0.367253,"bdl",0.325494,23.23845,"Within_Range",0.006966,0.497333,"Within_Range",2.9436,0.0918,NA,27.9519,0.7885,NA,0.0505,NA,NA,NA,5.56,NA,NA,NA,20.3,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","H6",15,"PM","PW",20230607,20230607,815,1,"EDT",NA,8.16,680,NA,0.54,38.57,NA,0.018615,1.329007,"bdl",0.110858,7.914641,"Within_Range",0.00668,0.476915,"Within_Range",10.5744,0.3298,NA,23.1566,0.6532,NA,0.0419,NA,NA,NA,6.3,NA,NA,NA,22.5,NA,NA
"COMPASS","CB","TMP_PW_FW_H3_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","H3",15,"PM","PW",20230607,20230607,827,1,"EDT",NA,4.17,347.5,NA,0.21,15,"blank is greater than or equal to 25% of sample value",0.012947,0.924343,"bdl",0.009062,0.646976,"bdl",0.009699,0.692454,"Within_Range",9.9304,0.3097,NA,23.7221,0.6692,NA,0.0429,NA,NA,NA,5.66,NA,NA,NA,22.4,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","I5",15,"PM","PW",20230607,20230607,801,1,"EDT",NA,4.08,340,NA,0.18,12.86,"blank is greater than or equal to 25% of sample value",0.004796,0.342408,"bdl",0.010401,0.742573,"bdl",0.007855,0.560803,"Within_Range",10.9701,0.3422,NA,23.0978,0.6516,NA,0.0418,NA,NA,NA,6.25,NA,NA,NA,21.4,NA,NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","F4",15,"PM","PW",20230607,20230607,840,1,"EDT",NA,4.65,387.5,NA,0.2,14.29,"blank is greater than or equal to 25% of sample value",0.005091,0.363469,"bdl",0.006585,0.470132,"bdl",0.008271,0.590503,"Within_Range",12.2291,0.3814,NA,23.8567,0.673,NA,0.0431,NA,NA,NA,5.83,NA,NA,NA,20.8,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","C3",15,"PM","PW",20230607,20230607,902,1,"EDT",NA,4.51,375.83,NA,0.19,13.57,"blank is greater than or equal to 25% of sample value",0.005902,0.42137,"bdl",0.006033,0.430722,"bdl",0.007544,0.538599,"Within_Range",11.023,0.3438,NA,21.6162,0.6098,NA,0.0391,NA,NA,NA,6.03,NA,NA,NA,20.7,NA,NA
"COMPASS","CB","TMP_PW_FW_B4_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","B4",15,"PM","PW",20230607,20230607,934,1,"EDT",NA,4.75,395.83,NA,0.26,18.57,"blank is greater than or equal to 25% of sample value",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4624,0.0768,NA,206.4674,5.8242,NA,0.3731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","S","C3",15,"AM","PW",20230606,20230607,1619,1,"EDT",NA,6.15,512.5,NA,0.37,26.43,NA,0.012119,0.865229,"bdl",0.037533,2.679646,"Within_Range",0.00954,0.681103,"Within_Range",409.0203,12.758,NA,3340.0572,94.2188,NA,6.0355,NA,NA,NA,4.33,NA,NA,NA,19,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","S","B4",15,"AM","PW",20230606,20230607,1631,1,"EDT","small bubbles in syringe",4.18,348.33,NA,0.29,20.71,NA,0.009208,0.6574,"bdl",0.020461,1.460801,"Within_Range",0.009481,0.67689,"Within_Range",377.6524,11.7796,NA,3087.8008,87.103,NA,5.5797,NA,NA,NA,4.81,NA,NA,NA,18.8,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","S","D5",15,"AM","PW",20230606,20230607,1748,1,"EDT","small bubbles in syringe",3.87,322.5,NA,0.28,20,"blank is greater than or equal to 25% of sample value",0.010258,0.732364,"bdl",0.006447,0.46028,"bdl",0.008256,0.589432,"Within_Range",293.4522,9.1532,NA,2353.5321,66.3902,NA,4.2529,NA,NA,NA,4.54,NA,NA,NA,18.8,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","S","E3",15,"AM","PW",20230606,20230607,1658,1,"EDT","small bubbles in syringe",3.82,318.33,NA,0.29,20.71,NA,0.008309,0.593216,"bdl",0.006978,0.49819,"bdl",0.008096,0.578009,"Within_Range",307.0719,9.578,NA,2632.0821,74.2477,NA,4.7562,NA,NA,NA,4.74,NA,NA,NA,18.5,NA,NA
"COMPASS","CB","TMP_PW_SW_I5_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","S","I5",15,"PM","PW",20230607,20230607,758,1,"EDT","bubbles in syringe",11.37,947.5,NA,0.72,51.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336.2264,10.4874,NA,3120.4635,88.0244,NA,5.6387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","S","E3",15,"PM","PW",20230607,20230607,823,1,"EDT","bubbles in syringe",3.79,315.83,NA,0.25,17.86,"blank is greater than or equal to 25% of sample value",0.012485,0.891359,"bdl",0.006943,0.495691,"bdl",0.008146,0.581579,"Within_Range",259.0745,8.0809,NA,2327.3879,65.6527,NA,4.2056,NA,NA,NA,4.6,NA,NA,NA,22.1,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","S","B4",15,"PM","PW",20230607,20230607,902,1,"EDT","bubbles in syringe",4.27,355.83,NA,0.36,25.71,NA,0.009521,0.679746,"bdl",0.031083,2.219152,"Within_Range",0.010357,0.739432,"Within_Range",440.3089,13.7339,NA,3507.0649,98.9299,NA,6.3373,NA,NA,NA,4.66,NA,NA,NA,22.4,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","S","C3",15,"PM","PW",20230607,20230607,815,1,"EDT",NA,5.71,475.83,NA,0.34,24.29,NA,0.00706,0.504044,"bdl",0.040334,2.879622,"Within_Range",0.010277,0.73372,"Within_Range",434.1722,13.5425,NA,3528.5845,99.5369,NA,6.3762,NA,NA,NA,4.32,NA,NA,NA,24.2,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","S","D5",15,"PM","PW",20230607,20230607,925,1,"EDT","bubbles in syringe",4.04,336.67,NA,0.32,22.86,NA,0.013495,0.963467,"bdl",0.012057,0.860802,"bdl",0.00792,0.565444,"Within_Range",274.7726,8.5706,NA,2345.3236,66.1586,NA,4.238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230608",2023,6,8,"TMP","Monitoring","F","C3",15,NA,"PW",20230607,20230608,1734,1,"EDT",NA,4.95,412.5,NA,0.27,19.29,"blank is greater than or equal to 25% of sample value",0.029755,2.12434,"Within_Range",NA,NA,NA,NA,NA,NA,11.6026,0.3619,NA,24.1648,0.6817,NA,0.0437,NA,NA,NA,5.68,NA,NA,NA,19.8,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230608",2023,6,8,"TMP","Monitoring","F","I5",15,NA,"PW",20230607,20230608,1704,1,"EDT",NA,6.64,553.33,NA,0.49,35,NA,0.019677,1.404828,"bdl",NA,NA,NA,NA,NA,NA,10.7456,0.3352,NA,1.7979,0.0507,NA,0.0033,NA,NA,NA,6.05,NA,NA,NA,21.3,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230608",2023,6,8,"TMP","Monitoring","F","D5",15,NA,"PW",20230607,20230608,1805,1,"EDT",NA,5.88,490,NA,0.27,19.29,"blank is greater than or equal to 25% of sample value",0.013152,0.938979,"bdl",NA,NA,NA,NA,NA,NA,3.1147,0.0972,NA,27.7577,0.783,NA,0.0502,NA,NA,NA,5.61,NA,NA,NA,19.3,NA,NA
"COMPASS","CB","TMP_PW_FW_F4_15CM_20230608",2023,6,8,"TMP","Monitoring","F","F4",15,NA,"PW",20230607,20230608,1754,1,"EDT",NA,5.57,464.17,NA,0.28,20,"blank is greater than or equal to 25% of sample value",0.015612,1.114609,"bdl",NA,NA,NA,NA,NA,NA,11.3258,0.3533,NA,24.0322,0.6779,NA,0.0435,NA,NA,NA,6,NA,NA,NA,20,NA,NA
"COMPASS","CB","TMP_PW_FW_H6_15CM_20230608",2023,6,8,"TMP","Monitoring","F","H6",15,NA,"PW",20230607,20230608,1643,1,"EDT",NA,8.49,707.5,NA,0.4,28.57,NA,0.01791,1.278674,"bdl",NA,NA,NA,NA,NA,NA,10.0574,0.3137,NA,0,0,NA,0,NA,NA,NA,6.23,NA,NA,NA,20.8,NA,NA
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230608",2023,6,8,"TMP","Monitoring","S","D5",15,NA,"PW",20230607,20230608,1711,1,"EDT","bubbles in syringe",4.2,350,NA,0.34,24.29,"blank is greater than or equal to 25% of sample value",0.018964,1.353923,"bdl",NA,NA,NA,NA,NA,NA,271.8114,8.4782,NA,2363.8493,66.6812,NA,4.2715,NA,NA,NA,4.62,NA,NA,NA,21.8,NA,NA
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230608",2023,6,8,"TMP","Monitoring","S","H6",15,NA,"PW",20230607,20230608,1634,1,"EDT","bubbles in syringe",4.39,365.83,NA,0.39,27.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355.9622,11.103,NA,2795.8812,78.8683,NA,5.0522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230608",2023,6,8,"TMP","Monitoring","S","B4",15,NA,"PW",20230607,20230608,1723,1,"EDT","bubbles in syringe",5.01,417.5,NA,0.37,26.43,NA,0.017183,1.22677,"bdl",NA,NA,NA,NA,NA,NA,457.36,14.2658,NA,3706.9076,104.5672,NA,6.6984,NA,NA,NA,5.11,NA,NA,NA,21.6,NA,NA
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230608",2023,6,8,"TMP","Monitoring","S","C3",15,NA,"PW",20230607,20230608,1733,1,"EDT","bubbles in syringe",6.32,526.67,NA,0.43,30.71,NA,0.041955,2.995352,"Within_Range",NA,NA,NA,NA,NA,NA,436.0629,13.6015,NA,3597.9994,101.495,NA,6.5016,NA,NA,NA,4.53,NA,NA,NA,21,NA,NA
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230608",2023,6,8,"TMP","Monitoring","S","E3",15,NA,"PW",20230607,20230608,1703,1,"EDT","bubbles in syringe",4.38,365,NA,0.38,27.14,NA,0.023178,1.654779,"bdl",NA,NA,NA,NA,NA,NA,243.9557,7.6093,NA,2299.434,64.8641,NA,4.1551,NA,NA,NA,4.91,NA,NA,NA,20.6,NA,NA
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230612",2023,6,12,"TMP","Monitoring","F","D5",15,NA,"PW",20230608,20230612,1555,1,"EDT",NA,6.77,564.17,NA,0.3,21.43,"blank is greater than or equal to 25% of sample value",0.008616,0.615134,"bdl",0.006863,0.48998,"bdl",0.0053,0.37839,"Within_Range",9.282,0.2895,NA,2.0749,0.0585,NA,0.0038,NA,NA,NA,5.97,NA,NA,NA,22.8,NA,NA
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230612",2023,6,12,"TMP","Monitoring","F","I5",15,NA,"PW",20230608,20230612,1528,1,"EDT",NA,8.2,683.33,NA,0.39,27.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2911,0.2586,NA,2.3568,0.0665,NA,0.0043,NA,NA,NA,6.56,NA,NA,NA,21.9,NA,NA
