"Project","Region","Sample_ID","Sample_Year","Sample_Month","Sample_Day","Site","Event","Plot","Location","Depth_cm","Timepoint","Sample_Type","Evacuation_date_YYYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Notes","integration_time_s","dilution_factor","RSU_area_1s","abs_file_id","eem_file_id"
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230707",2023,7,7,"TMP","Monitoring","S","B4","15","NA","PW",20230705,20230707,1239,1020,"EDT",NA,2,0.666666666666667,3327,"TMP_PW_SW_B4_15CM_20230707_ABS_DilCorr.dat","TMP_PW_SW_B4_15CM_20230707_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230606",2023,6,6,"TMP","TMP-II","S","C3","15","NA","PW",20230605,20230606,NA,1619,"EDT",NA,1,1,3338,"TMP_PW_SW_C3_15CM_20230606_ABS_DilCorr.dat","TMP_PW_SW_C3_15CM_20230606_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230608",2023,6,8,"TMP","Monitoring","S","C3","15","NA","PW",20230607,20230608,1733,1405,"EDT","bubbles in syringe",2,1,3267,"TMP_PW_SW_C3_15CM_20230608_ABS_DilCorr.dat","TMP_PW_SW_C3_15CM_20230608_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230614",2023,6,14,"TMP","Monitoring","S","C3","15","NA","PW",20230612,20230614,848,1201,"EDT",NA,2,0.833333333333333,3267,"TMP_PW_SW_C3_15CM_20230614_ABS_DilCorr.dat","TMP_PW_SW_C3_15CM_20230614_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230617",2023,6,17,"TMP","Monitoring","S","C3","15","NA","PW",20230614,20230617,1201,1048,"EDT",NA,4,0.4,3302,"TMP_PW_SW_C3_15CM_20230617_ABS_DilCorr.dat","TMP_PW_SW_C3_15CM_20230617_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230627",2023,6,27,"TMP","Monitoring","S","C3","15","NA","PW",20230623,20230627,1235,1442,"EDT","Clear",2,0.666666666666667,3295,"TMP_PW_SW_C3_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_C3_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20230707",2023,7,7,"TMP","Monitoring","S","C3","15","NA","PW",20230705,20230707,1235,1031,"EDT",NA,2,0.666666666666667,3327,"TMP_PW_SW_C3_15CM_20230707_ABS_DilCorr.dat","TMP_PW_SW_C3_15CM_20230707_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C3_15CM_20231002",2023,10,2,"TMP","Monitoring","S","C3","15","NA","PW",20230929,20231002,1113,1138,"EDT",NA,2,0.41025641025641,3220,"TMP_PW_SW_C3_15CM_20231002_ABS_DilCorr.dat","TMP_PW_SW_C3_15CM_20231002_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C6_15CM_20230627",2023,6,27,"TMP","Monitoring","S","C6","15","NA","PW",20230623,20230627,1242,1421,"EDT","Clear",4,0.666666666666667,3327,"TMP_PW_SW_C6_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_C6_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_C6_15CM_20230810",2023,8,10,"TMP","Monitoring","S","C6","15","NA","PW",20230807,20230810,1053,1131,"EDT","very yellow",2,0.1,3251,"TMP_PW_SW_C6_15CM_20230810_ABS_DilCorr.dat","TMP_PW_SW_C6_15CM_20230810_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230606",2023,6,6,"TMP","TMP-II","S","D5","15","NA","PW",20230605,20230606,NA,1748,"EDT",NA,2,1,3338,"TMP_PW_SW_D5_15CM_20230606_ABS_DilCorr.dat","TMP_PW_SW_D5_15CM_20230606_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230608",2023,6,8,"TMP","Monitoring","S","D5","15","NA","PW",20230607,20230608,1711,1435,"EDT","bubbles in syringe",4,0.571428571428571,3267,"TMP_PW_SW_D5_15CM_20230608_ABS_DilCorr.dat","TMP_PW_SW_D5_15CM_20230608_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230614",2023,6,14,"TMP","Monitoring","S","D5","15","NA","PW",20230612,20230614,927,1228,"EDT",NA,4,0.666666666666667,3197,"TMP_PW_SW_D5_15CM_20230614_ABS_DilCorr.dat","TMP_PW_SW_D5_15CM_20230614_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230617",2023,6,17,"TMP","Monitoring","S","D5","15","NA","PW",20230614,20230617,1228,1122,"EDT",NA,4,0.666666666666667,3197,"TMP_PW_SW_D5_15CM_20230617_ABS_DilCorr.dat","TMP_PW_SW_D5_15CM_20230617_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20230627",2023,6,27,"TMP","Monitoring","S","D5","15","NA","PW",20230623,20230627,1245,1412,"EDT","Clear",4,0.666666666666667,3302,"TMP_PW_SW_D5_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_D5_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_D5_15CM_20231002",2023,10,2,"TMP","Monitoring","S","D5","15","NA","PW",20230929,20231002,1122,1123,"EDT",NA,2,0.233333333333333,3220,"TMP_PW_SW_D5_15CM_20231002_ABS_DilCorr.dat","TMP_PW_SW_D5_15CM_20231002_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230606",2023,6,6,"TMP","TMP-II","S","E3","15","NA","PW",20230605,20230606,NA,1658,"EDT",NA,4,1,3224,"TMP_PW_SW_E3_15CM_20230606_ABS_DilCorr.dat","TMP_PW_SW_E3_15CM_20230606_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230608",2023,6,8,"TMP","Monitoring","S","E3","15","NA","PW",20230607,20230608,1703,1330,"EDT","bubbles in syringe",4,1,3267,"TMP_PW_SW_E3_15CM_20230608_ABS_DilCorr.dat","TMP_PW_SW_E3_15CM_20230608_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230612",2023,6,12,"TMP","Monitoring","S","E3","15","NA","PW",20230608,20230612,1330,855,"EDT",NA,4,0.666666666666667,3197,"TMP_PW_SW_E3_15CM_20230612_ABS_DilCorr.dat","TMP_PW_SW_E3_15CM_20230612_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230614",2023,6,14,"TMP","Monitoring","S","E3","15","NA","PW",20230612,20230614,855,1257,"EDT",NA,4,1,3197,"TMP_PW_SW_E3_15CM_20230614_ABS_DilCorr.dat","TMP_PW_SW_E3_15CM_20230614_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230617",2023,6,17,"TMP","Monitoring","S","E3","15","NA","PW",20230614,20230617,1257,1057,"EDT",NA,4,0.518518518518518,3302,"TMP_PW_SW_E3_15CM_20230617_ABS_DilCorr.dat","TMP_PW_SW_E3_15CM_20230617_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230627",2023,6,27,"TMP","Monitoring","S","E3","15","NA","PW",20230623,20230627,1247,1339,"EDT","Clear",4,0.666666666666667,3295,"TMP_PW_SW_E3_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_E3_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230707",2023,7,7,"TMP","Monitoring","S","E3","15","NA","PW",20230705,20230707,1435,1038,"EDT",NA,4,0.666666666666667,3327,"TMP_PW_SW_E3_15CM_20230707_ABS_DilCorr.dat","TMP_PW_SW_E3_15CM_20230707_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_E3_15CM_20230810",2023,8,10,"TMP","Monitoring","S","E3","15","NA","PW",20230807,20230810,1025,1142,"EDT","light yellow",1,0.2,3251,"TMP_PW_SW_E3_15CM_20230810_ABS_DilCorr.dat","TMP_PW_SW_E3_15CM_20230810_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_F4_15CM_20230627",2023,6,27,"TMP","Monitoring","S","F4","15","NA","PW",20230623,20230627,1249,1355,"EDT","Clear",2,0.666666666666667,3327,"TMP_PW_SW_F4_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_F4_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20230515",2023,5,15,"TMP","Monitoring","S","F6","15","NA","PW",20230512,20230515,1106,1559,"EDT",NA,2,0.1,3073,"TMP_PW_SW_F6_15CM_20230515_ABS_DilCorr.dat","TMP_PW_SW_F6_15CM_20230515_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20230614",2023,6,14,"TMP","Monitoring","S","F6","15","NA","PW",20230612,20230614,922,1242,"EDT",NA,4,0.666666666666667,3197,"TMP_PW_SW_F6_15CM_20230614_ABS_DilCorr.dat","TMP_PW_SW_F6_15CM_20230614_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20230627",2023,6,27,"TMP","Monitoring","S","F6","15","NA","PW",20230623,20230627,1256,1402,"EDT","Clear",4,0.666666666666667,3302,"TMP_PW_SW_F6_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_F6_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20230707",2023,7,7,"TMP","Monitoring","S","F6","15","NA","PW",20230705,20230707,1430,1050,"EDT",NA,2,0.666666666666667,3295,"TMP_PW_SW_F6_15CM_20230707_ABS_DilCorr.dat","TMP_PW_SW_F6_15CM_20230707_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_F6_15CM_20231002",2023,10,2,"TMP","Monitoring","S","F6","15","NA","PW",20230929,20231002,1525,1116,"EDT",NA,1,0.233333333333333,3220,"TMP_PW_SW_F6_15CM_20231002_ABS_DilCorr.dat","TMP_PW_SW_F6_15CM_20231002_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_H3_15CM_20230627",2023,6,27,"TMP","Monitoring","S","H3","15","NA","PW",20230623,20230627,1252,1329,"EDT","Clear",4,0.666666666666667,3302,"TMP_PW_SW_H3_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_H3_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_H3_15CM_20230810",2023,8,10,"TMP","Monitoring","S","H3","15","NA","PW",20230807,20230810,1018,1203,"EDT","yellow",2,0.1,3251,"TMP_PW_SW_H3_15CM_20230810_ABS_DilCorr.dat","TMP_PW_SW_H3_15CM_20230810_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_H3_15CM_20231002",2023,10,2,"TMP","Monitoring","S","H3","15","NA","PW",20230929,20231002,1128,1055,"EDT",NA,2,0.1,3220,"TMP_PW_SW_H3_15CM_20231002_ABS_DilCorr.dat","TMP_PW_SW_H3_15CM_20231002_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230515",2023,5,15,"TMP","Monitoring","S","H6","15","NA","PW",20230512,20230515,1336,1615,"EDT",NA,4,0.1,3073,"TMP_PW_SW_H6_15CM_20230515_ABS_DilCorr.dat","TMP_PW_SW_H6_15CM_20230515_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230608",2023,6,8,"TMP","Monitoring","S","H6","15","NA","PW",20230607,20230608,1634,1349,"EDT","bubbles in syringe",4,0.766666666666667,3267,"TMP_PW_SW_H6_15CM_20230608_ABS_DilCorr.dat","TMP_PW_SW_H6_15CM_20230608_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_B4_15CM_20230612",2023,6,12,"TMP","Monitoring","S","B4","15","NA","PW",20230608,20230612,1415,935,"EDT",NA,4,1,3197,"TMP_PW_SW_B4_15CM_20230612_ABS_DilCorr.dat","TMP_PW_SW_B4_15CM_20230612_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230614",2023,6,14,"TMP","Monitoring","S","H6","15","NA","PW",20230612,20230614,917,1318,"EDT",NA,4,0.533333333333333,3302,"TMP_PW_SW_H6_15CM_20230614_ABS_DilCorr.dat","TMP_PW_SW_H6_15CM_20230614_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230627",2023,6,27,"TMP","Monitoring","S","H6","15","NA","PW",20230623,20230627,1255,1317,"EDT","Clear",4,0.666666666666667,3327,"TMP_PW_SW_H6_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_H6_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_H6_15CM_20230810",2023,8,10,"TMP","Monitoring","S","H6","15","NA","PW",20230807,20230810,1006,1226,"EDT","yellow",2,0.1,3251,"TMP_PW_SW_H6_15CM_20230810_ABS_DilCorr.dat","TMP_PW_SW_H6_15CM_20230810_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_I5_15CM_20230810",2023,8,10,"TMP","Monitoring","S","I5","15","NA","PW",20230807,20230810,1012,1214,"EDT","yellow",2,0.1,3251,"TMP_PW_SW_I5_15CM_20230810_ABS_DilCorr.dat","TMP_PW_SW_I5_15CM_20230810_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_POOLED_15CM_202302",2023,2,6,"TMP","Monitoring","S",NA,"15","NA","PW",20230130,20230206,1130,1230,"EST",NA,2,0.1,2911,"TMP_PW_SW_POOLED_15CM_202302_ABS_DilCorr.dat","TMP_PW_SW_POOLED_15CM_202302_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_POOLED_15CM_20230417",2023,4,17,"TMP","Monitoring","S",NA,"15","NA","PW",20230414,20230417,938,1038,"EDT",NA,4,0.1,3020,"TMP_PW_SW_POOLED_15CM_20230417_ABS_DilCorr.dat","TMP_PW_SW_POOLED_15CM_20230417_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_POOLED_15CM_20230614",2023,6,14,"TMP","Monitoring","S",NA,"15","NA","PW",20230612,20230614,NA,NA,"EDT",NA,2,0.666666666666667,3276,"TMP_PW_SW_POOLED_15CM_20230614_ABS_DilCorr.dat","TMP_PW_SW_POOLED_15CM_20230614_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_POOLED_15CM_20230617",2023,6,17,"TMP","Monitoring","S",NA,"15","NA","PW",20230614,20230617,NA,NA,"EDT",NA,4,0.666666666666667,3276,"TMP_PW_SW_POOLED_15CM_20230617_ABS_DilCorr.dat","TMP_PW_SW_POOLED_15CM_20230617_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_POOLED_15CM_20230627",2023,6,27,"TMP","Monitoring","S",NA,"15","NA","PW",20230623,20230627,NA,NA,"EDT",NA,4,0.666666666666667,3276,"TMP_PW_SW_POOLED_15CM_20230627_ABS_DilCorr.dat","TMP_PW_SW_POOLED_15CM_20230627_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_SW_POOLED_15CM_202307",2023,7,10,"TMP","Monitoring","S",NA,"15","NA","PW",20230705,20230710,NA,NA,"EDT",NA,2,0.666666666666667,3276,"TMP_PW_SW_POOLED_15CM_202307_ABS_DilCorr.dat","TMP_PW_SW_POOLED_15CM_202307_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_ESTUARY_20230606_T1",2023,6,6,"TMP","TMP-II","ESTUARY",NA,NA,"T1","SOURCE",20230605,20230606,NA,632,"EDT",NA,2,1,3338,"TMP_SOURCE_ESTUARY_20230606_T1_ABS_DilCorr.dat","TMP_SOURCE_ESTUARY_20230606_T1_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_ESTUARY_20230606_T2",2023,6,6,"TMP","TMP-II","ESTUARY",NA,NA,"T2","SOURCE",20230605,20230606,NA,1236,"EDT",NA,2,1,3302,"TMP_SOURCE_ESTUARY_20230606_T2_ABS_DilCorr.dat","TMP_SOURCE_ESTUARY_20230606_T2_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_ESTUARY_20230606_T3",2023,6,6,"TMP","TMP-II","ESTUARY",NA,NA,"T3","SOURCE",20230605,20230606,NA,1524,"EDT",NA,2,1,3260,"TMP_SOURCE_ESTUARY_20230606_T3_ABS_DilCorr.dat","TMP_SOURCE_ESTUARY_20230606_T3_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_ESTUARY_20230607_T1",2023,6,7,"TMP","TMP-II","ESTUARY",NA,NA,"T1","SOURCE",NA,20230607,NA,710,"EDT",NA,2,1,3268,"TMP_SOURCE_ESTUARY_20230607_T1_ABS_DilCorr.dat","TMP_SOURCE_ESTUARY_20230607_T1_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_ESTUARY_20230607_T2",2023,6,7,"TMP","TMP-II","ESTUARY",NA,NA,"T2","SOURCE",NA,20230607,NA,1346,"EDT",NA,2,1,3286,"TMP_SOURCE_ESTUARY_20230607_T2_ABS_DilCorr.dat","TMP_SOURCE_ESTUARY_20230607_T2_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_ESTUARY_20230607_T3",2023,6,7,"TMP","TMP-II","ESTUARY",NA,NA,"T3","SOURCE",NA,20230607,NA,1500,"EDT",NA,2,1,3268,"TMP_SOURCE_ESTUARY_20230607_T3_ABS_DilCorr.dat","TMP_SOURCE_ESTUARY_20230607_T3_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_FW_20230606_T1",2023,6,6,"TMP","TMP-II","F",NA,NA,"T1","SOURCE",20230605,20230606,NA,718,"EDT",NA,6,1,3224,"TMP_SOURCE_FW_20230606_T1_ABS_DilCorr.dat","TMP_SOURCE_FW_20230606_T1_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_FW_20230606_T2",2023,6,6,"TMP","TMP-II","F",NA,NA,"T2","SOURCE",20230605,20230606,NA,1326,"EDT",NA,6,1,3276,"TMP_SOURCE_FW_20230606_T2_ABS_DilCorr.dat","TMP_SOURCE_FW_20230606_T2_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_FW_20230606_T3",2023,6,6,"TMP","TMP-II","F",NA,NA,"T3","SOURCE",20230605,20230606,NA,1511,"EDT",NA,6,1,3224,"TMP_SOURCE_FW_20230606_T3_ABS_DilCorr.dat","TMP_SOURCE_FW_20230606_T3_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_FW_20230607_T1",2023,6,7,"TMP","TMP-II","F",NA,NA,"T1","SOURCE",NA,20230607,NA,611,"EDT",NA,6,1,3224,"TMP_SOURCE_FW_20230607_T1_ABS_DilCorr.dat","TMP_SOURCE_FW_20230607_T1_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_FW_20230607_T2",2023,6,7,"TMP","TMP-II","F",NA,NA,"T2","SOURCE",NA,20230607,NA,1246,"EDT",NA,6,1,3224,"TMP_SOURCE_FW_20230607_T2_ABS_DilCorr.dat","TMP_SOURCE_FW_20230607_T2_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_FW_20230607_T3",2023,6,7,"TMP","TMP-II","F",NA,NA,"T3","SOURCE",NA,20230607,NA,1519,"EDT","water in flow thru has one large bubble",6,1,3276,"TMP_SOURCE_FW_20230607_T3_ABS_DilCorr.dat","TMP_SOURCE_FW_20230607_T3_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_SW_20230606_T1",2023,6,6,"TMP","TMP-II","S",NA,NA,"T1","SOURCE",20230605,20230606,NA,709,"EDT",NA,4,1,3338,"TMP_SOURCE_SW_20230606_T1_ABS_DilCorr.dat","TMP_SOURCE_SW_20230606_T1_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_SW_20230606_T2",2023,6,6,"TMP","TMP-II","S",NA,NA,"T2","SOURCE",20230605,20230606,NA,1301,"EDT",NA,2,1,3268,"TMP_SOURCE_SW_20230606_T2_ABS_DilCorr.dat","TMP_SOURCE_SW_20230606_T2_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_SW_20230606_T3",2023,6,6,"TMP","TMP-II","S",NA,NA,"T3","SOURCE",20230605,20230606,NA,1502,"EDT",NA,2,0.666666666666667,3338,"TMP_SOURCE_SW_20230606_T3_ABS_DilCorr.dat","TMP_SOURCE_SW_20230606_T3_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_SW_20230607_T1",2023,6,7,"TMP","TMP-II","S",NA,NA,"T1","SOURCE",NA,20230607,NA,621,"EDT",NA,2,1,3268,"TMP_SOURCE_SW_20230607_T1_ABS_DilCorr.dat","TMP_SOURCE_SW_20230607_T1_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_SW_20230607_T2",2023,6,7,"TMP","TMP-II","S",NA,NA,"T2","SOURCE",NA,20230607,NA,1255,"EDT","When SW pump cycled, the lines came out brown. Ran it until it came clear again to sample.",2,0.666666666666667,3302,"TMP_SOURCE_SW_20230607_T2_ABS_DilCorr.dat","TMP_SOURCE_SW_20230607_T2_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_SOURCE_SW_20230607_T3",2023,6,7,"TMP","TMP-II","S",NA,NA,"T3","SOURCE",NA,20230607,NA,1515,"EDT",NA,2,1,3268,"TMP_SOURCE_SW_20230607_T3_ABS_DilCorr.dat","TMP_SOURCE_SW_20230607_T3_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_B4_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","B4","15","PM","PW",20230607,20230607,934,1723,"EDT",NA,2,0.566666666666667,3224,"TMP_PW_FW_B4_15CM_20230607_PM_ABS_DilCorr.dat","TMP_PW_FW_B4_15CM_20230607_PM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","C3","15","AM","PW",20230606,20230607,1640,902,"EDT",NA,2,0.8,3256,"TMP_PW_FW_C3_15CM_20230607_AM_ABS_DilCorr.dat","TMP_PW_FW_C3_15CM_20230607_AM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_C3_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","C3","15","PM","PW",20230607,20230607,902,1734,"EDT",NA,2,0.8,3256,"TMP_PW_FW_C3_15CM_20230607_PM_ABS_DilCorr.dat","TMP_PW_FW_C3_15CM_20230607_PM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","D5","15","AM","PW",20230606,20230607,1650,921,"EDT",NA,1,1,3302,"TMP_PW_FW_D5_15CM_20230607_AM_ABS_DilCorr.dat","TMP_PW_FW_D5_15CM_20230607_AM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_D5_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","D5","15","PM","PW",20230607,20230607,921,1805,"EDT",NA,1,1,3268,"TMP_PW_FW_D5_15CM_20230607_PM_ABS_DilCorr.dat","TMP_PW_FW_D5_15CM_20230607_PM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_F4_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","F4","15","AM","PW",20230606,20230607,1716,840,"EDT",NA,1,1,3302,"TMP_PW_FW_F4_15CM_20230607_AM_ABS_DilCorr.dat","TMP_PW_FW_F4_15CM_20230607_AM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_F4_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","F4","15","PM","PW",20230607,20230607,840,1754,"EDT",NA,2,0.666666666666667,3302,"TMP_PW_FW_F4_15CM_20230607_PM_ABS_DilCorr.dat","TMP_PW_FW_F4_15CM_20230607_PM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_H3_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","H3","15","AM","PW",20230606,20230607,1800,827,"EDT",NA,2,1,3268,"TMP_PW_FW_H3_15CM_20230607_AM_ABS_DilCorr.dat","TMP_PW_FW_H3_15CM_20230607_AM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_H3_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","H3","15","PM","PW",20230607,20230607,827,1654,"EDT",NA,2,1,3286,"TMP_PW_FW_H3_15CM_20230607_PM_ABS_DilCorr.dat","TMP_PW_FW_H3_15CM_20230607_PM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_H6_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","H6","15","AM","PW",20230606,20230607,1736,815,"EDT",NA,1,1,3224,"TMP_PW_FW_H6_15CM_20230607_AM_ABS_DilCorr.dat","TMP_PW_FW_H6_15CM_20230607_AM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_H6_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","H6","15","PM","PW",20230607,20230607,815,1643,"EDT",NA,1,0.8,3224,"TMP_PW_FW_H6_15CM_20230607_PM_ABS_DilCorr.dat","TMP_PW_FW_H6_15CM_20230607_PM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230607_AM",2023,6,7,"TMP","TMP-II","F","I5","15","AM","PW",20230606,20230607,1745,801,"EDT",NA,1,1,3286,"TMP_PW_FW_I5_15CM_20230607_AM_ABS_DilCorr.dat","TMP_PW_FW_I5_15CM_20230607_AM_EEM_DilCorr_IFE_RamNorm.dat"
"COMPASS","CB","TMP_PW_FW_I5_15CM_20230607_PM",2023,6,7,"TMP","TMP-II","F","I5","15","PM","PW",20230607,20230607,801,1704,"EDT",NA,2,0.666666666666667,3268,"TMP_PW_FW_I5_15CM_20230607_PM_ABS_DilCorr.dat","TMP_PW_FW_I5_15CM_20230607_PM_EEM_DilCorr_IFE_RamNorm.dat"
