"","Project","Zone","Grid","Depth_cm","Event_Time","Time_of_day","Source","Volume_mL","Collection_Date","Evacuation_Date","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","Sample_ID","NH3_uM","PO4_uM","NOx_uM","NH3_range","PO4_range","NOx_range","Run_notes","Field_notes"
"107","TEMPEST","SW","E3","15cm",NA,NA,"PW",8,"20230810",20230807,1025,1142,"TMP_SW_E3_20230810_15cm","1.91458373492686","0.575438897099245","1.25589896263931","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","light yellow"
"108","TEMPEST","SW","F4","15cm",NA,NA,"PW",8,"20230627",20230623,1249,1355,"TMP_SW_F4_20230627_15cm","0.925485660433935","0.317705098274397","1.41175294680403","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","Clear"
"109","TEMPEST","SW","F4","15cm",NA,NA,"PW",8,"20230810",20230807,1032,1153,"TMP_SW_F4_20230810_15cm","2.05672999350311","1.20842168390842","1.24990183269435","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","yellow"
"110","TEMPEST","SW","F6","15cm",NA,NA,"PW",8,"20230614",20230612,922,1242,"TMP_SW_F6_20230614_15cm","0.264801844831402","0.246881849400644","0.694810340765491","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"111","TEMPEST","SW","F6","15cm",NA,NA,"PW",6,"20230617",20230614,1242,1118,"TMP_SW_F6_20230617_15cm","0.350974890588076","0.275011244618647","1.12974505058294","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"112","TEMPEST","SW","F6","15cm",NA,NA,"PW",8,"20230627",20230623,1256,1402,"TMP_SW_F6_20230627_15cm","0.391312728908308","0.202046163621695","0.225463528168662","bdl","bdl","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","Clear"
"113","TEMPEST","SW","F6","15cm",NA,NA,"PW",8,"20230707",20230705,1430,1050,"TMP_SW_F6_20230707_15cm","1.6642749541291","0.264087900790336","1.12224863815174","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"114","TEMPEST","SW","F6","15cm",NA,NA,"PW",6,"20230807",20230804,1228,1037,"TMP_SW_F6_20230807_15cm","1.2860274011723","0.292788451241192","1.35406626828589","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","clear"
"115","TEMPEST","SW","F6","15cm",NA,NA,"PW",7.5,"20231002",20230929,1525,1116,"TMP_SW_F6_20231002_15cm","0.830602497376256","0.484482426267429","0.719298621374057","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"116","TEMPEST","SW","F6","15cm",NA,NA,"PW",8,"20231211",20231208,1049,1202,"TMP_SW_F6_20231211_15cm","0.981173295637088","0.791406969521729","0.937337131515632","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","light yellow"
"117","TEMPEST","SW","H3","15cm",NA,NA,"PW",8,"20230627",20230623,1252,1329,"TMP_SW_H3_20230627_15cm","0.767275660933696","0.259233081311087","0.875366788751098","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","Clear"
"118","TEMPEST","SW","H3","15cm",NA,NA,"PW",8,"20230810",20230807,1018,1203,"TMP_SW_H3_20230810_15cm","2.79451976554078","2.57826611550187","1.72496019761971","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","yellow"
"119","TEMPEST","SW","H6","15cm",NA,NA,"PW",8,"20230627",20230623,1255,1317,"TMP_SW_H6_20230627_15cm","1.39933032048948","0.287005504508557","0.816966166191894","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","Clear"
"120","TEMPEST","SW","H6","15cm",NA,NA,"PW",8,"20230810",20230807,1006,1226,"TMP_SW_H6_20230810_15cm","2.8304311508064","1.65956292345806","1.97726802173246","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","yellow"
"121","TEMPEST","SW","I5","15cm",NA,NA,"PW",8,"20230627",20230623,1253,1305,"TMP_SW_I5_20230627_15cm","9.81608801502138","1.30387600219895","1.54211912870269","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","Clear"
"122","TEMPEST","SW","I5","15cm",NA,NA,"PW",7.5,"20230807",20230804,1240,1012,"TMP_SW_I5_20230807_15cm","2.82629027536822","0.65697130658899","0.890573796825805","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","yellow"
"123","TEMPEST","C","H6","15cm",NA,NA,"PW",6,"20230603",20230531,1426,1415,"TMP_C_H6_20230603_15cm","3.3113438568685","0.695809862422983","1.50535101058779","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"124","TEMPEST","SW","D5","15cm",NA,"AM","PW",8,"20230607",20230606,1748,925,"TMP_SW_D5_20230607_AM_15cm","0.46027972327529","0.58943220030414","0.732363797325566","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","small bubbles in syringe"
"125","TEMPEST","SW","E3","15cm",NA,"AM","PW",8,"20230607",20230606,1658,832,"TMP_SW_E3_20230607_AM_15cm","0.498190151855897","0.578009095647083",NA,"bdl","Within_Range",NA,"Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","small bubbles in syringe"
"126","TEMPEST","C","C6","15cm",NA,NA,"PW",8,"20230603",20230531,1512,1441,"TMP_C_C6_20230603_15cm","0.739931604160866","0.673891780362255","1.16851221201282","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"127","TEMPEST","C","I5","15cm",NA,NA,"PW",8,"20230603",20230531,1436,1400,"TMP_C_I5_20230603_15cm","1.99026180327986","0.958898241555827","1.5691776078591","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"128","TEMPEST","FW","B4","15cm",NA,"AM","PW",6,"20230607",20230606,1630,934,"TMP_FW_B4_20230607_AM_15cm","0.848236915190587","0.491122105849344","1.39004904795562","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"129","TEMPEST","FW","C3","15cm",NA,NA,"PW",8.5,"20230603",20230531,1334,1546,"TMP_FW_C3_20230603_15cm","3.34125811218917","0.457209763898706","4.01072343949681","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"130","TEMPEST","FW","C3","15cm",NA,NA,"PW",8,"20230606",20230605,NA,1640,"TMP_FW_C3_20230606_15cm","1.65120977817759","0.461279244932782","1.4644420170347","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"131","TEMPEST","FW","C3","15cm",NA,"AM","PW",8,"20230607",20230606,1640,902,"TMP_FW_C3_20230607_AM_15cm","3.31362847779991","0.480341550829246","0.691811775793013","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"132","TEMPEST","FW","C3","15cm",NA,"PM","PW",8,"20230607",20230607,902,1734,"TMP_FW_C3_20230607_PM_15cm","0.430722439975155","0.538599384580237","0.421369773037189","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"133","TEMPEST","FW","D5","15cm",NA,NA,"PW",8,"20230606",20230605,1547,1650,"TMP_FW_D5_20230606_15cm","0.151356136706005","0.517466640964681",NA,"bdl","Within_Range",NA,"Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"134","TEMPEST","FW","D5","15cm",NA,NA,"PW",8,"20230603",20230531,1326,1552,"TMP_FW_D5_20230603_15cm","2.28290746571284","0.617061834693397","8.44238828560617","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"135","TEMPEST","FW","D5","15cm",NA,NA,"PW",8,"20230606",20230605,1547,1650,"TMP_FW_D5_20230606_15cm",NA,NA,"1.23033976596914",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"136","TEMPEST","FW","D5","15cm",NA,"AM","PW",8,"20230607",20230606,1650,921,"TMP_FW_D5_20230607_AM_15cm","0.352902539498954","0.485481947924922","0.760778770159995","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"137","TEMPEST","FW","D5","15cm",NA,"PM","PW",8,"20230607",20230607,921,1805,"TMP_FW_D5_20230607_PM_15cm","23.2384501702757","0.497333419006618","0.367252814724382","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"138","TEMPEST","FW","E3","15cm",NA,"AM","PW",7,"20230607",20230606,1705,852,"TMP_FW_E3_20230607_AM_15cm","1.13838377347983","0.845738111046856","1.2136334754082","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"139","TEMPEST","FW","E3","15cm",NA,"PM","PW",8,"20230607",20230607,852,1743,"TMP_FW_E3_20230607_PM_15cm","0.735576545510363","0.82881763727359","0.850378747313785","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"140","TEMPEST","FW","F4","15cm",NA,NA,"PW",8,"20230606",20230605,1521,1716,"TMP_FW_F4_20230606_15cm","0.836028472088358","0.573082881763727","1.3509249145052","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"141","TEMPEST","FW","F4","15cm",NA,"AM","PW",8,"20230607",20230606,1716,840,"TMP_FW_F4_20230607_AM_15cm","0.736004911935003","0.504472859417279","0.736004911935003","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"142","TEMPEST","FW","F4","15cm",NA,"PM","PW",8,"20230607",20230607,840,1754,"TMP_FW_F4_20230607_PM_15cm","0.470132151042001","0.590503116365739","0.363468911306732","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"143","TEMPEST","FW","H3","15cm",NA,NA,"PW",6,"20230606",20230605,NA,1800,"TMP_FW_H3_20230606_15cm","0.686457195485018","0.706090656614335","1.77736369023396","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"144","TEMPEST","FW","H3","15cm",NA,"AM","PW",7,"20230607",20230606,1800,827,"TMP_FW_H3_20230607_AM_15cm","1.11382409846716","0.74235901390049","1.16986870569085","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"145","TEMPEST","FW","H3","15cm",NA,"PM","PW",8,"20230607",20230607,827,1654,"TMP_FW_H3_20230607_PM_15cm","0.646976090014065","0.692454325429973","0.92434334996823","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"146","TEMPEST","FW","H6","15cm",NA,"AM","PW",7,"20230607",20230606,1736,815,"TMP_FW_H6_20230607_AM_15cm","0.745571762085288","0.457566735919239","0.817394532616534","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"147","TEMPEST","FW","H6","15cm",NA,"PM","PW",8,"20230607",20230607,815,1643,"TMP_FW_H6_20230607_PM_15cm","7.91464085045014","0.476914619432129","1.32900683244447","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"148","TEMPEST","FW","I5","15cm",NA,NA,"PW",8.5,"20230603",20230531,1305,1609,"TMP_FW_I5_20230603_15cm","1.24026358813996","0.513254371122391","1.89216589203738","bdl","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"149","TEMPEST","FW","I5","15cm",NA,NA,"PW",8,"20230606",20230605,NA,1745,"TMP_FW_I5_20230606_15cm","0.271227341200997","0.541026794319861","1.45566050532959","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"150","TEMPEST","FW","I5","15cm",NA,"AM","PW",8,"20230607",20230606,1745,801,"TMP_FW_I5_20230607_AM_15cm","6.71235908529489","0.676961739738839","1.23662247353052","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"151","TEMPEST","FW","I5","15cm",NA,"PM","PW",8,"20230607",20230607,801,1704,"TMP_FW_I5_20230607_PM_15cm","0.74257319711281","0.560803044257391","0.342407562095283","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"152","TEMPEST","SW","B4","15cm",NA,NA,"PW",6,"20230603",20230531,1405,1506,"TMP_SW_B4_20230603_15cm","4.31943284285378","2.56627185561196","3.34347133871647","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"153","TEMPEST","SW","B4","15cm",NA,"AM","PW",8,"20230607",20230606,1631,902,"TMP_SW_B4_20230607_AM_15cm","1.46080090242527","0.676890345334733","0.657399673013629","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","small bubbles in syringe"
"154","TEMPEST","SW","B4","15cm",NA,"PM","PW",8,"20230607",20230607,902,1723,"TMP_SW_B4_20230607_PM_15cm","2.21915226284564","0.73943184333212","0.679746121498997","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"155","TEMPEST","SW","C3","15cm",NA,NA,"PW",6,"20230603",20230531,1401,1453,"TMP_SW_C3_20230603_15cm","15.1563894421955","1.22648446814739","2.4835257412524","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"156","TEMPEST","SW","C3","15cm",NA,NA,"PW",8,"20230606",20230605,NA,1619,"TMP_SW_C3_20230606_15cm","1.34492778456025","0.935338088200647","1.36456124568956","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"157","TEMPEST","SW","C3","15cm",NA,"AM","PW",8,"20230607",20230606,1619,851,"TMP_SW_C3_20230607_AM_15cm","2.67964616933325","0.681102615177022","0.86522878336796","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"158","TEMPEST","SW","C3","15cm",NA,"PM","PW",8,"20230607",20230607,815,1733,"TMP_SW_C3_20230607_PM_15cm","2.87962189523585","0.733720291003591","0.504044492992639","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"159","TEMPEST","SW","D5","15cm",NA,NA,"PW",8,"20230606",20230605,NA,1748,"TMP_SW_D5_20230606_15cm","0.503830309780319","0.732934952558419","1.59330891644713","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"160","TEMPEST","SW","D5","15cm",NA,"PM","PW",8,"20230607",20230607,925,1711,"TMP_SW_D5_20230607_PM_15cm","0.86080233031335","0.565443680524321","0.96346748341865","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"161","TEMPEST","SW","E3","15cm",NA,NA,"PW",8,"20230606",20230605,NA,1658,"TMP_SW_E3_20230606_15cm","35.7512476172118","0.603853869933675","1.79406998079491","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"162","TEMPEST","SW","E3","15cm",NA,"AM","PW",8,"20230607",20230606,1658,832,"TMP_SW_E3_20230607_AM_15cm",NA,NA,"0.59321610372179",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","small bubbles in syringe"
"163","TEMPEST","SW","E3","15cm",NA,"PM","PW",8,"20230607",20230607,823,1703,"TMP_SW_E3_20230607_PM_15cm","0.495691347712166","0.581578815852414","0.891359135270977","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"164","TEMPEST","SW","F6","15cm",NA,"AM","PW",8,"20230607",20230606,1740,817,"TMP_SW_F6_20230607_AM_15cm","1.38498004526405","0.658399194671122","1.26789322252922","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"165","TEMPEST","SW","F6","15cm",NA,"PM","PW",8,"20230607",20230607,817,1748,"TMP_SW_F6_20230607_PM_15cm","1.90094740374249","0.726438061784717","1.1715107769853","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"166","TEMPEST","SW","H3","15cm",NA,NA,"PW",6,"20230603",20230531,1507,1528,"TMP_SW_H3_20230603_15cm","3.65846344963482","1.58167162857775","2.84064055059364","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"167","TEMPEST","SW","H3","15cm",NA,"PM","PW",7,"20230607",20230607,843,1651,"TMP_SW_H3_20230607_PM_15cm","4.1910657042701","0.669679510519965","2.54064126453769","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"168","TEMPEST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TMP_SW_H6_20230606","3.16419999000478","0.579080011708682","1.77500767489844","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"169","TEMPEST","SW","H6","15cm",NA,"AM","PW",8,"20230607",20230606,1731,810,"TMP_SW_H6_20230607_AM_15cm","1.82284192564987","0.728865471524342","1.51356136706005","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","small bubbles in syringe"
"170","TEMPEST","SW","H6","15cm",NA,"PM","PW",6,"20230607",20230607,810,1634,"TMP_SW_H6_20230607_PM_15cm","15.7266879421991","0.776271355851128","1.82134264316363","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"171","TEMPEST","SW","I5","15cm",NA,NA,"PW",8,"20230606",20230605,NA,1722,"TMP_SW_I5_20230606_15cm","1.56225235066075","1.44466576709717","1.37948267614784","Within_Range","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"172","TEMPEST","C","C6","15cm",NA,NA,"PW",8,"20230515",20230512,1126,1502,"TMP_C_C6_20230515_15cm","-3.11415251272605","0.307567092891259","0","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"173","TEMPEST","C","C6","15cm",NA,NA,"PW",8,"20230515",20230512,1126,1502,"TMP_C_C6_20230515_15cm","-3.11415251272605","0.307567092891259","0.138647932775029","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"174","TEMPEST","C","F6","15cm",NA,NA,"PW",8,"20230515",20230512,1136,1250,"TMP_C_F6_20230515_15cm","-3.31834050847095","0.465634303583285",NA,"bdl","Within_Range",NA,"Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"175","TEMPEST","C","H6","15cm",NA,NA,"PW",8,"20230515",20230512,1136,1232,"TMP_C_H6_20230515_15cm","-2.68500074964124","0.489765612171318","0.944405177522186","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"176","TEMPEST","FW","B4","15cm",NA,NA,"PW",8,"20230515",20230512,1324,1645,"TMP_FW_B4_20230515_15cm","-2.53235951366132","0.187838677204481","0.241812846709075","bdl","bdl","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"177","TEMPEST","FW","C3","15cm",NA,NA,"PW",8,"20230515",20230512,1321,1655,"TMP_FW_C3_20230515_15cm","-2.98421469725203","0.211113252943234","0","bdl","bdl","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"178","TEMPEST","FW","C6","15cm",NA,NA,"PW",8,"20230515",20230512,1326,1628,"TMP_FW_C6_20230515_15cm","-0.53410153712152","0.132579408425968","0.204187995744894","bdl","bdl","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"179","TEMPEST","FW","D5","15cm",NA,NA,"PW",8,"20230515",20230512,1050,1637,"TMP_FW_D5_20230515_15cm","-2.62802801516417","0.315991632575839","0","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"180","TEMPEST","FW","E3","15cm",NA,NA,"PW",8,"20230515",20230512,1734,1317,"TMP_FW_E3_20230515_15cm","-2.90682316320047","0.317562309466184","0.194763934402821","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"181","TEMPEST","FW","F6","15cm",NA,NA,"PW",8,"20230515",20230512,1314,1746,"TMP_FW_F6_20230515_15cm","-3.38987770138577","0.325415693917911","0","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"182","TEMPEST","FW","H6","15cm",NA,NA,"PW",8,"20230515",20230512,1040,1734,"TMP_FW_H6_20230515_15cm","-2.65415836706719","0.235887111168227","0.120228176515525","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"183","TEMPEST","FW","I5","15cm",NA,NA,"PW",8,"20230515",20230512,1036,1726,"TMP_FW_I5_20230515_15cm","-2.9276703291996","0.453211677268736","0","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"184","TEMPEST","SW","B4","15cm",NA,NA,"PW",8,"20230515",20230512,1059,1511,"TMP_SW_B4_20230515_15cm","36.5888467661905","1.5129902118272","1.7897149221444","Within_Range","Within_Range","Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"185","TEMPEST","SW","F6","15cm",NA,NA,"PW",8,"20230515",20230512,1106,1559,"TMP_SW_F6_20230515_15cm","-1.80984814410247","0.682459108855048","1.19185818215568","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"186","TEMPEST","SW","H6","15cm",NA,NA,"PW",8,"20230515",20230512,1336,1615,"TMP_SW_H6_20230515_15cm","-2.79823227455432","0.318633225527783","0.265230211256042","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"187","TEMPEST","FW","H3","15cm",NA,NA,"PW",8,"20230518",20230515,1715,1203,"TMP_FW_H3_20230518_15cm","-2.05116122998279","0.346405648725253","0.360541740738361","bdl","Within_Range","bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"188","TEMPEST","FW","B4","15cm",NA,NA,"PW",6,"20230608",20230607,1723,1606,"TMP_FW_B4_20230608_15cm",NA,NA,"1.4201060920845",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"189","TEMPEST","FW","C3","15cm",NA,NA,"PW",8,"20230608",20230607,1734,1613,"TMP_FW_C3_20230608_15cm",NA,NA,"2.12434049419207",NA,NA,"Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"190","TEMPEST","FW","D5","15cm",NA,NA,"PW",8,"20230608",20230607,1805,1555,"TMP_FW_D5_20230608_15cm",NA,NA,"0.938979202810084",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"191","TEMPEST","FW","F4","15cm",NA,NA,"PW",8,"20230608",20230607,1754,1632,"TMP_FW_F4_20230608_15cm",NA,NA,"1.11460943691233",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"192","TEMPEST","FW","H6","15cm",NA,NA,"PW",8,"20230608",20230607,1643,1543,"TMP_FW_H6_20230608_15cm",NA,NA,"1.27867377754932",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"193","TEMPEST","FW","I5","15cm",NA,NA,"PW",8,"20230608",20230607,1704,1528,"TMP_FW_I5_20230608_15cm",NA,NA,"1.40482768960569",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606",NA
"194","TEMPEST","SW","B4","15cm",NA,NA,"PW",8,"20230608",20230607,1723,1415,"TMP_SW_B4_20230608_15cm",NA,NA,"1.22677004576381",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"195","TEMPEST","SW","C3","15cm",NA,NA,"PW",8,"20230608",20230607,1733,1405,"TMP_SW_C3_20230608_15cm",NA,NA,"2.99535222429266",NA,NA,"Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"196","TEMPEST","SW","D5","15cm",NA,NA,"PW",8,"20230608",20230607,1711,1435,"TMP_SW_D5_20230608_15cm",NA,NA,"1.35392347947768",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"197","TEMPEST","SW","E3","15cm",NA,NA,"PW",8,"20230608",20230607,1703,1330,"TMP_SW_E3_20230608_15cm",NA,NA,"1.65477949838292",NA,NA,"bdl","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"198","TEMPEST","SW","F6","15cm",NA,NA,"PW",8,"20230608",20230607,1748,1319,"TMP_SW_F6_20230608_15cm",NA,NA,"2.71769938672207",NA,NA,"Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
"199","TEMPEST","SW","I5","15cm",NA,NA,"PW",6,"20230608",20230607,1645,1356,"TMP_SW_I5_20230608_15cm",NA,NA,"1.88602597328421",NA,NA,"Within_Range","Some sample IDs are missing from metadata:
TMP_SW_H6_20230606","bubbles in syringe"
