"","Project","Sample_ID","Number_on_vial","Volume_mL","Collection_Date_YYYYMMDD","Evacuation_date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","H2S_Conc_uM","H2S_Conc_sd","H2S_cv","H2S_Conc_flag","H2S_cv_flag","H2S_QAQC_flag","Dilution","Analysis_rundate","Field_notes","Run_notes"
"283","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260609_D3_PM","120",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"284","TEMPEST","TMP_FW_PW_I5_15cm_SO4_20260609_D3_PM","128",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"285","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260610_D4_AM","134",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"286","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260609_D3_PM","121",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"287","TEMPEST","TMP_SW_SCE_SO4_20260609_D3_PM","129",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"288","TEMPEST","TMP_SW_PW_C3_15cm_SO4_20260610_D4_AM","135",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"289","TEMPEST","TMP_FW_PW_H3_15cm_SO4_20260609_D3_PM","122",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"290","TEMPEST","TMP_SW_PW_C3_30cm_SO4_20260610_D4_AM","136",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"291","TEMPEST","TMP_FW_PW_H3_30cm_SO4_20260609_D3_PM","123",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"292","TEMPEST","TMP_FW_SCE_SO4_20260609_D3_PM","130",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"293","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260610_D4_AM","137",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"294","TEMPEST","TMP_FW_PW_C6_50cm_SO4_20260609_D3_PM","116",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"295","TEMPEST","TMP_FW_PW_H3_50cm_SO4_20260609_D3_PM","124",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"296","TEMPEST","TMP_SW_PW_C6_15cm_SO4_20260610_D4_AM","138",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Std5Chk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"297","TEMPEST","TMP_SW_PW_C6_50cm_SO4_20260610_D4_AM","140",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"298","TEMPEST","TMP_SW_PW_H6_30cm_SO4_20260610_D4_AM","148",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"299","TEMPEST","TMP_FW_PW_C6_15cm_SO4_20260610_D4_AM","154",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"300","TEMPEST","TMP_SW_PW_D5_15cm_SO4_20260610_D4_AM","141",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"301","TEMPEST","TMP_SW_PW_H6_50cm_SO4_20260610_D4_AM","149",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"302","TEMPEST","TMP_FW_PW_C6_30cm_SO4_20260610_D4_AM","155",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"303","TEMPEST","TMP_SW_PW_F4_15cm_SO4_20260610_D4_AM","142",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"304","TEMPEST","TMP_SW_PW_I5_15cm_SO4_20260610_D4_AM","150",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"305","TEMPEST","TMP_FW_PW_C6_50cm_SO4_20260610_D4_AM","156",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"306","TEMPEST","TMP_SW_PW_F4_30cm_SO4_20260610_D4_AM","143",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"307","TEMPEST","TMP_FW_PW_C3_15cm_SO4_20260610_D4_AM","151",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"308","TEMPEST","TMP_FW_PW_D5_15cm_SO4_20260610_D4_AM","157",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"309","TEMPEST","TMP_SW_PW_F4_50cm_SO4_20260610_D4_AM","144",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"310","TEMPEST","TMP_FW_PW_C3_30cm_SO4_20260610_D4_AM","152",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"311","TEMPEST","TMP_FW_PW_E3_15cm_SO4_20260610_D4_AM","158",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"312","TEMPEST","TMP_SW_PW_F6_15cm_SO4_20260610_D4_AM","145",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"313","TEMPEST","TMP_FW_PW_F4_15cm_SO4_20260610_D4_AM","159",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"314","TEMPEST","TMP_SW_PW_H3_30cm_SO4_20260610_D4_AM","146",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"315","TEMPEST","TMP_FW_PW_C3_50cm_SO4_20260610_D4_AM","153",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"316","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260610_D4_AM","160",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"317","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260610_D4_AM","139",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"318","TEMPEST","TMP_SW_PW_H3_50cm_SO4_20260610_D4_AM","147",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"319","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260610_D4_AM","161",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"320","TEMPEST","TMP_FW_PW_H3_30cm_SO4_20260610_D4_AM","163",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"321","TEMPEST","TMP_EST_SCE_SO4_20260610_D4_LT","171",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"322","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260610_D4_PM","177",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"323","TEMPEST","TMP_FW_PW_H3_50cm_SO4_20260610_D4_AM","164",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"324","TEMPEST","TMP_SW_RO_SO4_20260610_D4_T1","172",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"325","TEMPEST","TMP_SW_PW_C6_50cm_SO4_20260610_D4_PM","178",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"326","TEMPEST","TMP_FW_PW_H6_15cm_SO4_20260610_D4_AM","165",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"327","TEMPEST","TMP_FW_RO_SO4_20260610_D4_T1","173",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"328","TEMPEST","TMP_SW_PW_D5_15cm_SO4_20260610_D4_PM","179",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"329","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260610_D4_AM","166",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"330","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260610_D4_PM","174",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"331","TEMPEST","TMP_SW_PW_E3_15cm_SO4_20260610_D4_PM","180",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"332","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260610_D4_AM","167",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"333","TEMPEST","TMP_SW_PW_C3_15cm_SO4_20260610_D4_PM","175",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"334","TEMPEST","TMP_SW_PW_F4_15cm_SO4_20260610_D4_PM","181",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"335","TEMPEST","TMP_FW_PW_I5_15cm_SO4_20260610_D4_AM","168",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"336","TEMPEST","TMP_SW_PW_F4_50cm_SO4_20260610_D4_PM","182",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"337","TEMPEST","TMP_SW_SCE_SO4_20260610_D4_AM","169",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"338","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260610_D4_PM","176",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"339","TEMPEST","TMP_SW_PW_H3_15cm_SO4_20260610_D4_PM","183",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"340","TEMPEST","TMP_FW_PW_H3_15cm_SO4_20260610_D4_AM","162",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"341","TEMPEST","TMP_FW_SCE_SO4_20260610_D4_AM","170",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"342","TEMPEST","TMP_SW_PW_H3_30cm_SO4_20260610_D4_PM","184",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","Spk_Bad",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"343","TEMPEST","TMP_SW_PW_H6_50cm_SO4_20260610_D4_PM","186",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"344","TEMPEST","TMP_FW_PW_F4_15cm_SO4_20260610_D4_PM","194",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"345","TEMPEST","TMP_FW_PW_H3_50cm_SO4_20260610_D4_PM","200",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"346","TEMPEST","TMP_FW_PW_C3_15cm_SO4_20260610_D4_PM","187",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"347","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260610_D4_PM","195",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"348","TEMPEST","TMP_FW_PW_H6_15cm_SO4_20260610_D4_PM","201",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"349","TEMPEST","TMP_FW_PW_C3_30cm_SO4_20260610_D4_PM","188",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"350","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260610_D4_PM","196",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"351","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260610_D4_PM","202",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"352","TEMPEST","TMP_FW_PW_C3_50cm_SO4_20260610_D4_PM","189",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"353","TEMPEST","TMP_FW_PW_F6_15cm_SO4_20260610_D4_PM","197",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"354","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260610_D4_PM","203",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"355","TEMPEST","TMP_FW_PW_C6_15cm_SO4_20260610_D4_PM","190",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"356","TEMPEST","TMP_FW_PW_H3_15cm_SO4_20260610_D4_PM","198",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"357","TEMPEST","TMP_FW_PW_I5_15cm_SO4_20260610_D4_PM","204",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"358","TEMPEST","TMP_FW_PW_C6_30cm_SO4_20260610_D4_PM","191",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"359","TEMPEST","TMP_SW_SCE_SO4_20260610_D4_PM","205",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"360","TEMPEST","TMP_FW_PW_C6_50cm_SO4_20260610_D4_PM","192",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"361","TEMPEST","TMP_FW_PW_H3_30cm_SO4_20260610_D4_PM","199",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"362","TEMPEST","TMP_FW_SCE_SO4_20260610_D4_PM","206",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"363","TEMPEST","TMP_SW_PW_H3_50cm_SO4_20260610_D4_PM","185",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"364","TEMPEST","TMP_FW_PW_D5_15cm_SO4_20260610_D4_PM","193",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
"365","TEMPEST","TMP_EST_SCE_SO4_20260610_D4_HT","207",NA,NA,NA,NA,NA,NA,0,0,0,"bdl","CV_Good","",1,2026-06-16,NA,"All dups and related samples had values of 0. 
10/16 spikes were good.

Need to fix: MC check flags show as Std5 check flag"
