"","Project","Plot","Grid","Date","Sample_ID","SO4_ppm","SO4_Area","Cl_ppm","Cl_Area","SO4_mM","Cl_mM","salinity"
"62","TEMPEST","SW","D5","20230707","TEMPEST_SW_D5_20230707",98.2683,2.5829,798.9636,27.9443,3.06513724266999,22.53776022567,1.4437532252
"63","TEMPEST","SW","B4","20230707","TEMPEST_SW_B4_20230707",233.1146,6.1272,1844.9105,64.5271,7.27119775421085,52.0426093088858,3.3337792735
"64","TEMPEST","SW","C3","20230707","TEMPEST_SW_C3_20230707",202.4973,5.3224,1855.573,64.9,6.31619775421085,52.3433850493653,3.353046411
"65","TEMPEST","FW","I5","20230707","TEMPEST_FW_I5_20230707",4.4897,0.118,1.94,0.0679,0.14004054897068,0.0547249647390691,0.00353158
"66","TEMPEST","FW","D5","20230707","TEMPEST_FW_D5_20230707",4.9076,0.129,0.6861,0.024,0.153075483468497,0.0193540197461213,0.0012657827
"67","TEMPEST","FW","H6","20230612","TEMPEST_FW_H6_20230612",9.6885,0.2547,1.4808,0.0518,0.302199001871491,0.041771509167842,0.0027018056
"68","TEMPEST","FW","H6","20230707","TEMPEST_FW_H6_20230707",7.6144,0.2001,0.7665,0.0268,0.237504678727386,0.0216220028208745,0.0014110655
"69","TEMPEST","FW","F4","20230707","TEMPEST_FW_F4_20230707",12.4375,0.2875,0.4332,0.0133,0.387944479101684,0.0122200282087447,0.0008087924
"70","TEMPEST","FW","C3","20230707","TEMPEST_FW_C3_20230707",5.0982,0.134,0.6024,0.0211,0.159020586400499,0.0169929478138223,0.0011145368
"71","TEMPEST","C","I5","20230710","TEMPEST_C_I5_20230710",4.8045,0.1263,0.0544,0.0019,0.149859638178415,0.0015345557122708,0.0001243008
"72","TEMPEST","C","H6","20230710","TEMPEST_C_H6_20230710",5.5838,0.1468,0.1134,0.004,0.174167186525265,0.00319887165021157,0.0002309138
"73","TEMPEST","C","H6","20230707","TEMPEST_C_H6_20230707",5.0447,0.1326,0.0393,0.0014,0.157351840299439,0.00110860366713681,9.70151e-05
"74","TEMPEST","C","C6","20230710","TEMPEST_C_C6_20230710",4.8908,0.1285,0.878,0.0307,0.152551466001248,0.0247672778561354,0.001612546
"75","TEMPEST","SW","I5","20230807","TEMPEST_SW_I5_20230807",112.0355,2.9447,196.1449,6.8603,3.49455708047411,5.53300141043723,0.3544598343
"76","TEMPEST","SW","F6","20230807","TEMPEST_SW_F6_20230807",94.7191,2.4896,457.0739,15.9865,2.95443231441048,12.8934809590973,0.8259585373
"77","TEMPEST","SW","E3","20230807","TEMPEST_SW_E3_20230807",64.4411,1.6938,395.7641,13.8421,2.01001559575795,11.1640084626234,0.7151717287
"78","TEMPEST","FW","C3","20230612","TEMPEST_FW_C3_20230612",11.3645,0.2987,2.6786,0.0937,0.354475982532751,0.0755599435825106,0.0048662302
"79","TEMPEST","SW","D5","20230807","TEMPEST_SW_D5_20230807",53.4867,1.4058,138.56,4.8462,1.66833125389894,3.90860366713681,0.25040392
"80","TEMPEST","SW","B4","20230807","TEMPEST_SW_B4_20230807",100.7879,2.6491,488.5215,17.0864,3.14372738615097,13.7805782792666,0.8827843505
"81","TEMPEST","C","H6","20230612","TEMPEST_C_H6_20230612",10.2618,0.2372,0,0,0.32008109794136,0,2.6e-05
