"","Project","Sample_ID","Number_on_vial","Volume_mL","Collection_Date_YYYYMMDD","Evacuation_date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","SO4_ppm","SO4_Conc_mM","SO4_Conc_flag","SO4_QAQC_flag","Cl_ppm","Cl_Conc_mM","Cl_Conc_flag","Cl_QAQC_flag","salinity","Analysis_rundate","Run_notes","Field_notes"
"70","TEMPEST","TMP_FW_PW_D5_15cm_SO4_20260618_Post","371",5,20260618,20260618,1009,NA,"EDT",4.9605,0.154725514660012,"Within_Range","",1.7392,0.0490606488011283,"Within_Range","",0.0031687344,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"71","TEMPEST","TMP_FW_PW_E3_15cm_SO4_20260618_Post","372",5,20260618,20260618,922,NA,"EDT",4.7036,0.146712414223331,"Within_Range","",2.0175,0.0569111424541608,"Within_Range","",0.0036716225,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"72","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260618_Post","373",5,20260618,20260618,905,NA,"EDT",3.2508,0.101397379912664,"Within_Range","",1.8507,0.0522059238363893,"Within_Range","",0.0033702149,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"73","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260618_Post","374",5,20260618,20260618,907,NA,"EDT",3.9289,0.122548346849657,"Within_Range","",1.933,0.0545275035260931,"Within_Range","",0.003518931,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"74","TEMPEST","TMP_FW_PW_H3_30cm_SO4_20260618_Post","375",5,20260618,20260618,858,NA,"EDT",4.6324,0.144491578290705,"Within_Range","",2.0838,0.0587813822284908,"Within_Range","",0.0037914266,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"75","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260618_Post","376",5,20260618,20260618,839,NA,"EDT",2.0856,0.065053025577043,"Within_Range","",2.578,0.072722143864598,"Within_Range","",0.004684446,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"76","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260618_Post","377",5,20260618,20260618,845,NA,"EDT",3.9105,0.121974422956956,"Within_Range","",1.3653,0.0385133991537377,"Within_Range","",0.0024930971,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"77","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260618_Post","378",5,20260618,20260618,1136,NA,"EDT",584.2345,18.2231597005614,"Within_Range","",4925.2556,138.935277856135,"Within_Range","",8.8999628692,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"78","TEMPEST","TMP_SW_PW_C3_30cm_SO4_20260618_Post","379",5,20260618,20260618,1120,NA,"EDT",206.6929,6.44706487835309,"Within_Range","",3287.8875,92.7471791255289,"Within_Range","",5.9412387125,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"79","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260618_Post","380",5,20260618,20260618,1129,NA,"EDT",384.9267,12.0064472863381,"Within_Range","",3841.6865,108.369153737659,"Within_Range","",6.9419535055,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"80","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260618_Post","381",5,20260618,20260618,1144,NA,"EDT",199.8995,6.2351684341859,"Within_Range","",2716.8092,76.6377771509168,"Within_Range","",4.9093002244,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"81","TEMPEST","TMP_SW_PW_F4_30cm_SO4_20260618_Post","382",5,20260618,20260618,1059,NA,"EDT",258.4757,8.06224890829694,"Within_Range","",3328.8521,93.9027390691114,"Within_Range","",6.0152617447,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"82","TEMPEST","TMP_SW_PW_F4_50cm_SO4_20260618_Post","383",5,20260618,20260618,1107,NA,"EDT",203.5091,6.34775733000624,"Within_Range","",2840.1837,80.1180169252468,"Within_Range","",5.1322379459,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"83","TEMPEST","TMP_SW_PW_H3_30cm_SO4_20260618_Post","384",5,20260618,20260618,1039,NA,"EDT",193.2906,6.02902682470368,"Within_Range","",2833.807,79.9381382228491,"Within_Range","",5.120715249,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"84","TEMPEST","TMP_SW_PW_H3_50cm_SO4_20260618_Post","385",5,20260618,20260618,1045,NA,"EDT",79.5841,2.48234872114785,"Within_Range","",2851.1666,80.4278307475317,"Within_Range","",5.1520840462,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"85","TEMPEST","TMP_SW_PW_H6_30cm_SO4_20260618_Post","386",5,20260618,20260618,1019,NA,"EDT",74.245,2.31581409856519,"Within_Range","",2337.194,65.9293088857546,"Within_Range","",4.223335558,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"86","TEMPEST","TMP_SW_PW_H6_50cm_SO4_20260618_Post","387",5,20260618,20260618,1026,NA,"EDT",110.4206,3.44418590143481,"Within_Range","",1679.2639,47.3699266572637,"Within_Range","",3.0344558673,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"87","TEMPEST","TMP_FW_PW_C6_15cm_SO4_20260622_Post","388",5,20260622,20260622,936,NA,"EDT",4.5761,0.142735495945103,"Within_Range","",3.8566,0.108789844851904,"Within_Range","",0.0069948762,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"88","TEMPEST","TMP_FW_PW_C6_30cm_SO4_20260622_Post","389",5,20260622,20260622,939,NA,"EDT",3.4771,0.10845601996257,"Within_Range","",2.2408,0.0632101551480959,"Within_Range","",0.0040751256,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"89","TEMPEST","TMP_FW_PW_C6_50cm_SO4_20260622_Post","390",5,20260622,20260622,948,NA,"EDT",3.6422,0.113605739238927,"Within_Range","",1.5663,0.0441833568406206,"Within_Range","",0.0028563041,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"90","TEMPEST","TMP_FW_PW_D5_15cm_SO4_20260622_Post","391",5,20260622,20260622,933,NA,"EDT",4.3966,0.137136618839676,"Within_Range","",1.5491,0.0436981664315938,"Within_Range","",0.0028252237,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"91","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260622_Post","392",5,20260622,20260622,922,NA,"EDT",3.3178,0.103487211478478,"Within_Range","",2.0459,0.0577122708039492,"Within_Range","",0.0037229413,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"92","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260622_Post","393",5,20260622,20260622,926,NA,"EDT",4.0155,0.125249532127261,"Within_Range","",1.8975,0.0535260930888575,"Within_Range","",0.0034547825,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"93","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260622_Post","394",5,20260622,20260622,904,NA,"EDT",2.147,0.0669681846537742,"Within_Range","",2.8467,0.0803018335684062,"Within_Range","",0.0051699869,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"94","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260622_Post","395",5,20260622,20260622,908,NA,"EDT",3.9329,0.122673112913288,"Within_Range","",1.4404,0.0406318758815233,"Within_Range","",0.0026288028,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"95","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260622_Post","396",5,20260622,20260622,1114,NA,"EDT",556.6957,17.3641827822832,"Within_Range","",4841.0074,136.558741889986,"Within_Range","",8.7477263718,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"96","TEMPEST","TMP_SW_PW_C3_30cm_SO4_20260622_Post","397",5,20260622,20260622,1102,NA,"EDT",212.6728,6.63358702432938,"Within_Range","",3165.6924,89.3002087447108,"Within_Range","",5.7204321668,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"97","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260622_Post","398",5,20260622,20260622,1122,NA,"EDT",167.9777,5.23947910168434,"Within_Range","",2431.1392,68.5793850493653,"Within_Range","",4.3930945344,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater","Put SPE in 50 cm bottle"
"98","TEMPEST","TMP_SW_PW_F4_30cm_SO4_20260622_Post","399",5,20260622,20260622,1044,NA,"EDT",249.5618,7.78421085464754,"Within_Range","",2848.4382,80.3508660084626,"Within_Range","",5.1471538274,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"99","TEMPEST","TMP_SW_PW_F4_50cm_SO4_20260622_Post","400",5,20260622,20260622,1053,NA,"EDT",201.6223,6.28890517779164,"Within_Range","",2688.1256,75.8286488011283,"Within_Range","",4.8574689592,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"100","TEMPEST","TMP_SW_PW_H3_30cm_SO4_20260622_Post","401",5,20260622,20260622,1026,NA,"EDT",170.5164,5.31866500311915,"Within_Range","",2791.6998,78.7503469675599,"Within_Range","",5.0446275386,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"101","TEMPEST","TMP_SW_PW_H3_50cm_SO4_20260622_Post","402",5,20260622,20260622,1036,NA,"EDT",85.7768,2.67550842170929,"Within_Range","",2763.1036,77.9436840620592,"Within_Range","",4.9929542052,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"102","TEMPEST","TMP_SW_PW_H6_30cm_SO4_20260622_Post","403",5,20260622,20260622,1010,NA,"EDT",100.731,3.14195258889582,"Within_Range","",2138.5728,60.3264541607898,"Within_Range","",3.8644270496,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"103","TEMPEST","TMP_SW_PW_H6_50cm_SO4_20260622_Post","404",5,20260622,20260622,1018,NA,"EDT",89.814,2.80143480973175,"Within_Range","",1614.042,45.5300987306065,"Within_Range","",2.916599894,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"104","TEMPEST","TMP_C_PW_F4_30cm_SO4_20260810","405",5,20260810,20260807,817,TRUE,"EDT",1.109,0.0345913911416095,"Within_Range","",0.4782,0.0134894217207334,"Within_Range","",0.0008901074,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"105","TEMPEST","TMP_C_PW_H3_15cm_SO4_20260810","406",5,20260810,20260807,1228,TRUE,"EDT",1.2078,0.0376731129132876,"Within_Range","",0.0932,0.00262905500705219,"Within_Range","",0.0001944124,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"106","TEMPEST","TMP_C_PW_H3_30cm_SO4_20260810","407",5,20260810,20260807,800,TRUE,"EDT",1.1327,0.0353306300686213,"Within_Range","",0.4602,0.0129816643159379,"Within_Range","",0.0008575814,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"107","TEMPEST","TMP_C_PW_H6_30cm_SO4_20260810","408",5,20260810,20260807,809,TRUE,"EDT",2.8364,0.088471615720524,"Within_Range","",1.0345,0.029181946403385,"Within_Range","",0.0018953415,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"108","TEMPEST","TMP_FW_PW_C3_30cm_SO4_20260810","409",5,20260810,20260807,1115,TRUE,"EDT",3.4558,0.107791640673737,"Within_Range","",0.7213,0.0203469675599436,"Within_Range","",0.0013293891,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"109","TEMPEST","TMP_FW_PW_C6_15cm_SO4_20260810","410",5,20260810,20260807,1118,TRUE,"EDT",3.9133,0.122061759201497,"Within_Range","",0.6241,0.017605077574048,"Within_Range","",0.0011537487,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"110","TEMPEST","TMP_FW_PW_C6_30cm_SO4_20260810","411",5,20260810,20260807,1120,TRUE,"EDT",2.8264,0.0881597005614473,"Within_Range","",2.1065,0.0594217207334274,"Within_Range","",0.0038324455,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"111","TEMPEST","TMP_FW_PW_C6_50cm_SO4_20260810","412",5,20260810,20260807,1122,TRUE,"EDT",3.25,0.101372426699938,"Within_Range","",2.2228,0.0627023977433004,"Within_Range","",0.0040425996,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"112","TEMPEST","TMP_FW_PW_D5_15cm_SO4_20260810","413",5,20260810,20260807,1124,TRUE,"EDT",0.5493,0.0171334996880848,"Within_Range","",0.0135,0.000380818053596615,"Within_Range","",5.03945e-05,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"113","TEMPEST","TMP_FW_PW_E3_15cm_SO4_20260810","414",5,20260810,20260807,1133,TRUE,"EDT",0.5803,0.0181004366812227,"Within_Range","",0.0284,0.000801128349788434,"Within_Range","",7.73188e-05,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"114","TEMPEST","TMP_FW_PW_F4_30cm_SO4_20260810","415",5,20260810,20260807,1142,TRUE,"EDT",1.59,0.0495945102932003,"Within_Range","",0.7976,0.0224992947813822,"Within_Range","",0.0014672632,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"115","TEMPEST","TMP_FW_PW_F4_50cm_SO4_20260810","416",5,20260810,20260807,1144,TRUE,"EDT",3.1967,0.0997099189020586,"Within_Range","",0.7705,0.0217348377997179,"Within_Range","",0.0014182935,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"116","TEMPEST","TMP_FW_PW_H6_30cm_SO4_20260810","417",5,20260810,20260807,1201,TRUE,"EDT",3.066,0.0956331877729257,"Within_Range","",2.3691,0.0668293370944993,"Within_Range","",0.0043069637,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"117","TEMPEST","TMP_FW_PW_H6_50cm_SO4_20260810","418",5,20260810,20260807,1206,TRUE,"EDT",3.3194,0.10353711790393,"Within_Range","",0.9133,0.0257630465444288,"Within_Range","",0.0016763331,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"118","TEMPEST","TMP_SW_PW_B4_15cm_SO4_20260810","419",5,20260810,20260807,903,TRUE,"EDT",106.1973,3.31245477230193,"Within_Range","",512.0287,14.4436868829337,"Within_Range","",0.9252618609,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater","very light coloration"
"119","TEMPEST","TMP_SW_PW_C3_30cm_SO4_20260810","420",5,20260810,20260807,857,TRUE,"EDT",170.5772,5.32056144728634,"Within_Range","",1854.4807,52.3125726375176,"Within_Range","",3.3510726249,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"120","TEMPEST","TMP_SW_PW_C3_50cm_SO4_20260810","421",5,20260810,20260807,859,TRUE,"EDT",193.2081,6.0264535246413,"Within_Range","",2222.1106,62.6829506346968,"Within_Range","",4.0153798542,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"121","TEMPEST","TMP_SW_PW_C6_30cm_SO4_20260810","422",5,20260810,20260807,910,TRUE,"EDT",90.8069,2.83240486587648,"Within_Range","",1531.9044,43.2131001410437,"Within_Range","",2.7681772508,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"122","TEMPEST","TMP_SW_PW_C6_50cm_SO4_20260810","423",5,20260810,20260807,911,TRUE,"EDT",118.3556,3.6916905801622,"Within_Range","",1142.3552,32.2244062059238,"Within_Range","",2.0642618464,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"123","TEMPEST","TMP_SW_PW_F4_30cm_SO4_20260810","424",5,20260810,20260807,929,TRUE,"EDT",93.602,2.91958827199002,"Within_Range","",1472.5965,41.5400987306065,"Within_Range","",2.6610078755,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"124","TEMPEST","TMP_SW_PW_F4_50cm_SO4_20260810","425",5,20260810,20260807,932,TRUE,"EDT",173.4992,5.41170305676856,"Within_Range","",1601.7988,45.1847334273625,"Within_Range","",2.8944764316,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"125","TEMPEST","TMP_SW_PW_F6_15cm_SO4_20260810","426",5,20260810,20260807,921,TRUE,"EDT",160.8748,5.01792888334373,"Within_Range","",920.3578,25.9621382228491,"Within_Range","",1.6631125446,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"126","TEMPEST","TMP_SW_PW_H3_30cm_SO4_20260810","427",5,20260810,20260807,938,TRUE,"EDT",157.5251,4.9134466625078,"Within_Range","",1286.3375,36.2859661495063,"Within_Range","",2.3244378625,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater","cloudy; colloids??"
"127","TEMPEST","TMP_SW_PW_H3_50cm_SO4_20260810","428",5,20260810,20260807,945,TRUE,"EDT",95.3375,2.97372114784779,"Within_Range","",2905.9934,81.9744259520451,"Within_Range","",5.2511560738,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater","cloudy; colloids??"
"128","TEMPEST","TMP_SW_PW_H6_15cm_SO4_20260810","429",5,20260810,20260807,1000,TRUE,"EDT",40.1046,1.25092326887087,"Within_Range","",125.868,3.55057827926657,"Within_Range","",0.227469476,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"129","TEMPEST","TMP_SW_PW_H6_30cm_SO4_20260810","430",5,20260810,20260807,957,TRUE,"EDT",56.9662,1.77686213349969,"Within_Range","",1594.9582,44.9917686882934,"Within_Range","",2.8821154674,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"130","TEMPEST","TMP_SW_PW_H6_50cm_SO4_20260810","431",5,20260810,20260807,959,TRUE,"EDT",54.1795,1.68994073611978,"Within_Range","",1345.1054,37.9437348377997,"Within_Range","",2.4306314578,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater",NA
"131","TEMPEST","TMP_C_PW_C6_50cm_SO4_20260813","432",5,20260813,20260810,1403,TRUE,"EDT",4.1517,0.129497816593886,"Within_Range","",0.2716,0.00766149506346968,"Within_Range","",0.0005167812,"2026-09-25","Run looks good other than one bad cloride dup, likely due to a small chloride value. 
  TMP_FW_PW_C6_15cm_SO4_20260615_Post had an unusually high chloride value for freshwater","cloudy; colloids??"
