"Project","Site","plot","grid","Depth_cm","Analyte","Sample_ID","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_runtime","Run_notes","Field_notes","Evacuation_date_YYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","Volume_mL"
"COMPASS","TEMPEST","FW","C3","15cm","DOC","TMP_FW_C3_20230607_PM_15cm",6.18,515,NA,0.31,22.1428571428571,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",902,1302,"EDT",19
"COMPASS","TEMPEST","FW","I5","15cm","DOC","TMP_FW_I5_20230607_PM_15cm",7.46,621.666666666667,NA,0.46,32.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",801,1201,"EDT",19
"COMPASS","TEMPEST","FW","H3","15cm","DOC","TMP_FW_H3_20230607_PM_15cm",4.69,390.833333333333,NA,0.23,16.4285714285714,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",827,1227,"EDT",19
"COMPASS","TEMPEST","FW","H6","15cm","DOC","TMP_FW_H6_20230607_PM_15cm",8.28,690,NA,0.41,29.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",815,1215,"EDT",10
"COMPASS","TEMPEST","FW","D5","15cm","DOC","TMP_FW_D5_20230607_PM_15cm",7.08,590,NA,0.24,17.1428571428571,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",921,1321,"EDT",19
"COMPASS","TEMPEST","FW","D5","15cm","DOC","TMP_FW_D5_20230607_PM_15cm",5.98,498.333333333333,NA,0.24,17.1428571428571,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",921,2205,"EDT",19
"COMPASS","TEMPEST","FW","H6","15cm","DOC","TMP_FW_H6_20230607_PM_15cm",8.16,680,NA,0.54,38.5714285714286,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",815,2043,"EDT",10
"COMPASS","TEMPEST","FW","H3","15cm","DOC","TMP_FW_H3_20230607_PM_15cm",4.17,347.5,NA,0.21,15,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",827,2054,"EDT",19
"COMPASS","TEMPEST","FW","I5","15cm","DOC","TMP_FW_I5_20230607_PM_15cm",4.08,340,NA,0.18,12.8571428571429,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",801,2104,"EDT",19
"COMPASS","TEMPEST","FW","F4","15cm","DOC","TMP_FW_F4_20230607_PM_15cm",4.65,387.5,NA,0.2,14.2857142857143,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",840,2154,"EDT",19
"COMPASS","TEMPEST","FW","C3","15cm","DOC","TMP_FW_C3_20230607_PM_15cm",4.51,375.833333333333,NA,0.19,13.5714285714286,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",902,2134,"EDT",19
"COMPASS","TEMPEST","FW","B4","15cm","DOC","TMP_FW_B4_20230607_PM_15cm",4.75,395.833333333333,NA,0.26,18.5714285714286,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",934,2123,"EDT",9
"COMPASS","TEMPEST","SW","C3","15cm","DOC","TMP_SW_C3_20230607_PM_15cm",6.15,512.5,NA,0.37,26.4285714285714,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",815,1251,"EDT",19
"COMPASS","TEMPEST","SW","B4","15cm","DOC","TMP_SW_B4_20230607_PM_15cm",4.18,348.333333333333,NA,0.29,20.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230607",902,1302,"EDT",19
"COMPASS","TEMPEST","SW","D5","15cm","DOC","TMP_SW_D5_20230607_PM_15cm",3.87,322.5,NA,0.28,20,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230607",925,1325,"EDT",19
"COMPASS","TEMPEST","SW","E3","15cm","DOC","TMP_SW_E3_20230607_PM_15cm",3.82,318.333333333333,NA,0.29,20.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230607",823,1232,"EDT",19
"COMPASS","TEMPEST","SW","I5","15cm","DOC","TMP_SW_I5_20230607_PM_15cm",11.37,947.5,NA,0.72,51.4285714285714,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230607",758,2045,"EDT",11
"COMPASS","TEMPEST","SW","E3","15cm","DOC","TMP_SW_E3_20230607_PM_15cm",3.79,315.833333333333,NA,0.25,17.8571428571429,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230607",823,2103,"EDT",19
"COMPASS","TEMPEST","SW","B4","15cm","DOC","TMP_SW_B4_20230607_PM_15cm",4.27,355.833333333333,NA,0.36,25.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230607",902,2123,"EDT",19
"COMPASS","TEMPEST","SW","C3","15cm","DOC","TMP_SW_C3_20230607_PM_15cm",5.71,475.833333333333,NA,0.34,24.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230607",815,2133,"EDT",19
"COMPASS","TEMPEST","SW","D5","15cm","DOC","TMP_SW_D5_20230607_PM_15cm",4.04,336.666666666667,NA,0.32,22.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230607",925,2111,"EDT",19
"COMPASS","TEMPEST","FW","C3","15cm","DOC","TMP_FW_C3_20230608_15cm",4.95,412.5,NA,0.27,19.2857142857143,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230608",1734,2013,"EDT",20
"COMPASS","TEMPEST","FW","I5","15cm","DOC","TMP_FW_I5_20230608_15cm",6.64,553.333333333333,NA,0.49,35,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230608",1704,1928,"EDT",20
"COMPASS","TEMPEST","FW","D5","15cm","DOC","TMP_FW_D5_20230608_15cm",5.88,490,NA,0.27,19.2857142857143,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230608",1805,1955,"EDT",20
"COMPASS","TEMPEST","FW","F4","15cm","DOC","TMP_FW_F4_20230608_15cm",5.57,464.166666666667,NA,0.28,20,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230608",1754,2032,"EDT",20
"COMPASS","TEMPEST","FW","H6","15cm","DOC","TMP_FW_H6_20230608_15cm",8.49,707.5,NA,0.4,28.5714285714286,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230607,"20230608",1643,1943,"EDT",14
"COMPASS","TEMPEST","SW","D5","15cm","DOC","TMP_SW_D5_20230608_15cm",4.2,350,NA,0.34,24.2857142857143,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230608",1711,1835,"EDT",10
"COMPASS","TEMPEST","SW","H6","15cm","DOC","TMP_SW_H6_20230608_15cm",4.39,365.833333333333,NA,0.39,27.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230608",1634,1749,"EDT",10
"COMPASS","TEMPEST","SW","B4","15cm","DOC","TMP_SW_B4_20230608_15cm",5.01,417.5,NA,0.37,26.4285714285714,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230608",1723,1815,"EDT",19
"COMPASS","TEMPEST","SW","C3","15cm","DOC","TMP_SW_C3_20230608_15cm",6.32,526.666666666667,NA,0.43,30.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230608",1733,1805,"EDT",19
"COMPASS","TEMPEST","SW","E3","15cm","DOC","TMP_SW_E3_20230608_15cm",4.38,365,NA,0.38,27.1428571428571,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211","bubbles in syringe",20230607,"20230608",1703,1730,"EDT",19
"COMPASS","TEMPEST","FW","D5","15cm","DOC","TMP_FW_D5_20230612_15cm",6.77,564.166666666667,NA,0.3,21.4285714285714,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230608,"20230612",1555,1344,"EDT",20
"COMPASS","TEMPEST","FW","I5","15cm","DOC","TMP_FW_I5_20230612_15cm",8.2,683.333333333333,NA,0.39,27.8571428571429,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230608,"20230612",1528,1409,"EDT",10
"COMPASS","TEMPEST","SW","H6",NA,"DOC","TMP_SW_H6_20230612",5.19,432.5,NA,0.42,30,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,NA,"20230612",NA,1559,NA,NA
"COMPASS","TEMPEST","SW","E3","15cm","DOC","TMP_SW_E3_20230612_15cm",4.12,343.333333333333,NA,0.33,23.5714285714286,"blank is ≥ 25% of sample value","NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230608,"20230612",1330,1255,"EDT",10
"COMPASS","TEMPEST","C","H6","15cm","DOC","TMP_C_H6_20230612_15cm",16.2,1350,NA,0.75,53.5714285714286,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230608,"20230612",1647,1422,"EDT",9
"COMPASS","TEMPEST","FW","I5","15cm","DOC","TMP_FW_I5_20230614_15cm",10.73,894.166666666667,NA,0.42,30,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",1009,1936,"EDT",20
"COMPASS","TEMPEST","FW","C3","15cm","DOC","TMP_FW_C3_20230614_15cm",6.84,570,NA,0.31,22.1428571428571,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",939,1902,"EDT",10
"COMPASS","TEMPEST","FW","D5","15cm","DOC","TMP_FW_D5_20230614_15cm",8.14,678.333333333333,NA,0.35,25,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",944,1913,"EDT",10
"COMPASS","TEMPEST","SW","C3","15cm","DOC","TMP_SW_C3_20230614_15cm",7.45,620.833333333333,NA,0.64,45.7142857142857,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",848,1601,"EDT",20
"COMPASS","TEMPEST","SW","E3","15cm","DOC","TMP_SW_E3_20230614_15cm",5.14,428.333333333333,NA,0.3,21.4285714285714,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",855,1657,"EDT",20
"COMPASS","TEMPEST","SW","H6","15cm","DOC","TMP_SW_H6_20230614_15cm",5.28,440,NA,0.3,21.4285714285714,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",917,1718,"EDT",10
"COMPASS","TEMPEST","SW","F6","15cm","DOC","TMP_SW_F6_20230614_15cm",4.09,340.833333333333,NA,0.34,24.2857142857143,NA,"NA","Some sample IDs are missing from metadata.
TMP_SW_F6_20230417, TMP_SW_D5_20230417, TMP_SW_E3_20230417, TMP_SW_H6_20230417, TMP_FW_D5_20230605, TMP_SW_H6_20230612, TMP_C_C3_20230628, TMP_SW_I5_20230807, TMP_C_H6_20230810, TMP_SW_C6_20230810, TMP_SW_H3_20230810, TMP_SW_E3_20230810, TMP_C_I5_20231005, TMP_SW_C6_20231211",NA,20230612,"20230614",922,1642,"EDT",20
