"","QAQC_flag","FE_2_Conc_Final","FE_3_Conc_Final","FE_tot_Conc_Final","ID_full"
"123","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",24.9069315027995,26.6980926020854,51.605024104885,"Plate2_1_C_C6_20250602 spk"
"124","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",17.8072822568724,0,17.8072822568724,"Plate2_1_C_H6_20250602"
"125","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",18.5172471814652,0,18.5172471814652,"Plate2_1_C_H6_20250602"
"126","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",18.1622647191688,0,18.1622647191688,"Plate2_1_C_H6_20250602"
"127","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",2.54303637812919,2.75145832052009,5.29449469864928,"Plate2_1_FW_E3_20250602"
"128","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",5.38289607650003,0,5.38289607650003,"Plate2_1_FW_E3_20250602"
"129","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",6.09286100109274,0,6.09286100109274,"Plate2_1_FW_E3_20250602"
"130","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",13.1925102470198,0,13.1925102470198,"Plate2_1_C_B4_20250602"
"131","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",19.5821945683542,0,19.5821945683542,"Plate2_1_C_B4_20250602"
"132","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",11.4175979355381,2.94185220757425,14.3594501431123,"Plate2_1_C_B4_20250602"
"133","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",97.0180431641266,0,97.0180431641266,"Plate2_1_SW_B4_20250711"
"134","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",127.532589986297,0,127.532589986297,"Plate2_1_SW_B4_20250711"
"135","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",129.916538956779,0,129.916538956779,"Plate2_1_SW_B4_20250711"
"136","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",42.6560546176173,0,42.6560546176173,"Plate2_1_SW_F4_20250602"
"137","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",39.1062299946537,0,39.1062299946537,"Plate2_1_SW_F4_20250602"
"138","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",38.396265070061,0,38.396265070061,"Plate2_1_SW_F4_20250602"
"139","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",23.4870016536141,0,23.4870016536141,"Plate2_1_C_C3_20250602"
"140","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.4220542667251,0,22.4220542667251,"Plate2_1_C_C3_20250602"
"141","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",22.4220542667251,0,22.4220542667251,"Plate2_1_C_C3_20250602"
"142","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",3.2530013027219,0,3.2530013027219,"Plate2_1_FW_C6_20250711"
"143","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",2.18805391583283,1.93405965411984,4.12211356995267,"Plate2_1_FW_C6_20250711"
"144","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range; Spk recovery out of range",2.89801884042554,0.194761524761649,3.09278036518719,"Plate2_1_FW_C6_20250711"
"145","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",7.51279085027816,0,7.51279085027816,"Plate3_1_FW_I5_20250711"
"146","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",7.1578083879818,0,7.1578083879818,"Plate3_1_FW_I5_20250711"
"147","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",7.51279085027816,0,7.51279085027816,"Plate3_1_FW_I5_20250711"
"148","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",24.1969665782068,0,24.1969665782068,"Plate3_1_C_H6_20250711"
"149","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",22.4220542667251,0,22.4220542667251,"Plate3_1_C_H6_20250711"
"150","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",22.0670718044287,0,22.0670718044287,"Plate3_1_C_H6_20250711"
"151","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",25.9718788896886,0,25.9718788896886,"Plate3_1_SW_D5_20250926"
"152","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",23.8419841159105,0,23.8419841159105,"Plate3_1_SW_D5_20250926"
"153","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",24.1969665782068,0,24.1969665782068,"Plate3_1_SW_D5_20250926"
"154","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",132.300487927262,0,132.300487927262,"Plate3_1_SW_F6_20250926"
"155","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",94.1573043995481,0,94.1573043995481,"Plate3_1_SW_F6_20250926"
"156","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",111.798526781116,0,111.798526781116,"Plate3_1_SW_F6_20250926"
"157","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",148.034551132443,0,148.034551132443,"Plate3_1_SW_F6_20250926 dup"
"158","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",131.346908339069,0,131.346908339069,"Plate3_1_SW_F6_20250926 dup"
"159","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",141.359494015093,0,141.359494015093,"Plate3_1_SW_F6_20250926 dup"
"160","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",19.5821945683542,0,19.5821945683542,"Plate3_1_SW_H6_20250926"
"161","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",18.1622647191688,0,18.1622647191688,"Plate3_1_SW_H6_20250926"
"162","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",17.8072822568724,0,17.8072822568724,"Plate3_1_SW_H6_20250926"
"163","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",30.9416333618376,0,30.9416333618376,"Plate3_1_SW_B4_20250929"
"164","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",47.9807915520626,0,47.9807915520626,"Plate3_1_SW_B4_20250929"
"165","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",47.9807915520626,0,47.9807915520626,"Plate3_1_SW_B4_20250929"
"166","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",54.0154934111006,0,54.0154934111006,"Plate3_1_SW_B4_20250929 dup"
"167","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",50.8206512504335,0,50.8206512504335,"Plate3_1_SW_B4_20250929 dup"
"168","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",49.400721401248,0,49.400721401248,"Plate3_1_SW_B4_20250929 dup"
"169","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",18.5172471814652,0,18.5172471814652,"Plate3_1_C_I5_20251101"
"170","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",17.0973173322797,0,17.0973173322797,"Plate3_1_C_I5_20251101"
"171","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",16.7423348699834,0,16.7423348699834,"Plate3_1_C_I5_20251101"
"172","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",14.6124400962053,0,14.6124400962053,"Plate3_1_SW_D5_20251101"
"173","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",13.5474927093162,0,13.5474927093162,"Plate3_1_SW_D5_20251101"
"174","FE_Tot_low Std curve r2 low; FE_2_diff Std curve r2 low; Fe2 Chk Std 0.6 out of range; Fe2 Chk Std 9 out of range",13.1925102470198,0,13.1925102470198,"Plate3_1_SW_D5_20251101"
