"Project","Site","Plot","Grid","Depth_cm","Event_Time","Time_of_day","Sample_ID","Volume_mL","Evacuation_Date_YYYMMDD","Collection_Date_YYYYMMDD","Collection_Start_Time_24hrs","Collection_End_Time_24hrs","EST_EDT","NOx_Conc_mgL","NOx_Conc_uM","NOx_Conc_Flag","NOx_QAQC_Flag","NH3_Conc_mgL","NH3_Conc_uM","NH3_Conc_Flag","NH3_QAQC_Flag","PO4_Conc_mgL","PO4_Conc_uM","PO4_Conc_Flag","PO4_QAQC_Flag","Analysis_rundate","Run_notes","Field_notes"
"COMPASS","TEMPEST","FW","H6","15","T6",NA,"TMP_FW_H6_T6_20240614","6","20240613","20240614",NA,NA,NA,"0.020907","1.49264280665681","bdl",NA,"0.067907","4.8481797996673","Within_Range",NA,"0.037088","1.19740056115883","Within_Range",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15",NA,NA,"TMP_FW_I5_20240607","8","20240604","20240607",NA,NA,NA,"0.005736","0.409518301955493","bdl",NA,"0.015506","1.10704163007703","bdl",NA,"0.004847","0.156487287530653","Within_Range",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15",NA,NA,"TMP_FW_I5_20240617","8","20240614","20240617",NA,NA,NA,"0.00973","0.694667551957278","bdl",NA,"0.1476","10.5378140461351","Within_Range",NA,"0.006813","0.219960365163263","Within_Range",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15","T0",NA,"TMP_FW_I5_T0_20240610","8","20240607","20240610",NA,NA,NA,"0.014872","1.06177757787345","bdl",NA,"0.010161","0.725438540127225","bdl",NA,"0.003933","0.126978440655675","Within_Range",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15","T1",NA,"TMP_FW_I5_T1_20240611","8","20240610","20240611",NA,NA,NA,"0.030915","2.20715800295573","Within_Range",NA,"0.075251","5.37250030342622","Within_Range",NA,"0.002484","0.0801969098877947","bdl",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15","T2","AM","TMP_FW_I5_T2_20240612","8","20240611","20240612",NA,NA,NA,"0.014757","1.05356722140119","bdl",NA,"0.013206","0.94283450063184","bdl",NA,"0.003015","0.0973404522188813","Within_Range",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15","T3","PM","TMP_FW_I5_T3_20240612","8","20240612","20240612",NA,NA,NA,"0.187981","13.4207914783639","Within_Range",NA,"0.024698","1.76329899262496","Within_Range",NA,"0.004419","0.14266914041633","Within_Range",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15","T4","AM","TMP_FW_I5_T4_20240613","8","20240612","20240613",NA,NA,NA,"0.015964","1.13974026715786","bdl",NA,"0.010936","0.780769203309845","bdl",NA,"0.002816","0.0909156595185305","bdl",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15","T5","PM","TMP_FW_I5_T5_20240613","8","20240613","20240613",NA,NA,NA,"0.020687","1.47693603775336","bdl",NA,"0.061027","4.35698629941385","Within_Range",NA,"0.002926","0.0944670524684732","bdl",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","FW","I5","15","T6",NA,"TMP_FW_I5_T6_20240614","8","20240613","20240614",NA,NA,NA,"0.005325","0.380175201867678","bdl",NA,"0.026124","1.86510741288098","Within_Range",NA,"0.004567","0.147447378203526","Within_Range",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20240617","8","20240614","20240617",NA,NA,NA,"0.000346","0.0247024638208857","bdl",NA,"0.106912","7.63291853184547","Within_Range",NA,"0.020573","0.664207337810628","Within_Range",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","B4","15","T1",NA,"TMP_SW_B4_T1_20240611","6","20240610","20240611",NA,NA,NA,"0.017498","1.24925928305739","bdl",NA,"0.626225","44.7089607116594","Within_Range",NA,"0.024531","0.791992913227654","Within_Range",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","SW","B4","15","T2","AM","TMP_SW_B4_T2_20240612","8","20240611","20240612",NA,NA,NA,"0.014111","1.00744643634832","bdl",NA,"0.378486","27.0217824326929","Within_Range",NA,"0.012939","0.417740667084612","Within_Range",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","SW","B4","15","T3","PM","TMP_SW_B4_T3_20240612","8","20240612","20240612",NA,NA,NA,"0.008943","0.638480155925378","bdl",NA,"0.197777","14.1201710609922","Within_Range",NA,"0.004039","0.130400692043801","Within_Range",NA,"02/13/2026",NA,"clear"
"COMPASS","TEMPEST","SW","B4","15","T4","AM","TMP_SW_B4_T4_20240613","8","20240612","20240613",NA,NA,NA,"0.010452","0.746214311722247","bdl",NA,"0.091048","6.50031770509827","Within_Range",NA,"0.004468","0.144251124548578","Within_Range",NA,"02/13/2026",NA,"clear"
"COMPASS","TEMPEST","SW","B4","15","T5","PM","TMP_SW_B4_T5_20240613","8","20240613","20240613",NA,NA,NA,"0.015186","1.08419542076292","bdl",NA,"0.089368","6.38037510619918","Within_Range",NA,"0.013493","0.435626773396141","Within_Range",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","SW","B4","15","T6",NA,"TMP_SW_B4_T6_20240614","8","20240613","20240614",NA,NA,NA,"0.001204","0.0859588625443538","bdl",NA,"0.082775","5.90967179992432","Within_Range",NA,"0.002858","0.0922716459175995","bdl",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20240617","8","20240614","20240617",NA,NA,NA,"0.00843","0.60185482661869","bdl",NA,"0.027092","1.93421719605617","Within_Range",NA,"0.002762","0.0891722484340133","bdl",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","C3","15","T2","AM","TMP_SW_C3_T2_20240612","8","20240611","20240612",NA,NA,NA,"0.018737","1.33771694974548","bdl",NA,"0.038676","2.7612499732271","Within_Range",NA,"0.003918","0.126494159798865","Within_Range",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","SW","C3","15","T3","PM","TMP_SW_C3_T3_20240612","8","20240612","20240612",NA,NA,NA,"0.009928","0.708803643970386","bdl",NA,"0.017387","1.24133450420156","bdl",NA,"0.00227","0.0732878363306337","bdl",NA,"02/13/2026",NA,"clear"
"COMPASS","TEMPEST","SW","C3","15","T4","AM","TMP_SW_C3_T4_20240613","8","20240612","20240613",NA,NA,NA,"0.006275","0.447999885768953","bdl",NA,"0.011191","0.798974776357029","bdl",NA,"0.002136","0.0689615940097945","bdl",NA,"02/13/2026",NA,"clear"
"COMPASS","TEMPEST","SW","C3","15","T5","PM","TMP_SW_C3_T5_20240613","8","20240613","20240613",NA,NA,NA,"0.016001","1.1423818601098","bdl",NA,"0.017961","1.28231489215875","bdl",NA,"0.00238","0.0768392292805763","bdl",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","SW","C3","15","T6",NA,"TMP_SW_C3_T6_20240614","8","20240613","20240614",NA,NA,NA,"0.004033","0.287933631761943","bdl",NA,"0.013939","0.995166598841983","bdl",NA,"0.005983","0.193163491086423","bdl",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","D5","15","T2","AM","TMP_SW_D5_T2_20240612","6","20240611","20240612",NA,NA,NA,"0.022901","1.63500324844539","bdl",NA,"0.044721","3.19282914605153","Within_Range",NA,"0.004128","0.13327409179421","Within_Range",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","SW","D5","15","T5","PM","TMP_SW_D5_T5_20240613","6","20240613","20240613",NA,NA,NA,"0.016504","1.17829324537543","bdl",NA,"0.028101","2.00625414979974","Within_Range",NA,"0.00183","0.0590822645308633","bdl",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","SW","D5","15","T6",NA,"TMP_SW_D5_T6_20240614","6","20240613","20240614",NA,NA,NA,"0.011176","0.79790386029543","bdl",NA,"0.024405","1.74238043222172","Within_Range",NA,"0.002498","0.080648905354151","bdl",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","E3","15","T4","AM","TMP_SW_E3_T4_20240613","7","20240612","20240613",NA,NA,NA,"0.022045","1.57388963853013","bdl",NA,"0.031715","2.26427352624101","Within_Range",NA,"0.002296","0.0741272564824383","bdl",NA,"02/13/2026",NA,"clear"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20240617","8","20240614","20240617",NA,NA,NA,"0.017438","1.244975618811","bdl",NA,"0.304038","21.7066118357643","Within_Range",NA,"0.001893","0.0611162441294667","bdl",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","F6","15","T2","AM","TMP_SW_F6_T2_20240612","6","20240611","20240612",NA,NA,NA,"0.030804","2.19923322409989","Within_Range",NA,"0.021835","1.55889681366774","Within_Range",NA,"0.004414","0.14250771346406","Within_Range",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","F6","15","T4","AM","TMP_SW_F6_T4_20240613","8","20240612","20240613",NA,NA,NA,"0.009367","0.66875138326658","bdl",NA,"0.010237","0.730864514839327","bdl",NA,"0.00153","0.0493966473946562","bdl",NA,"02/13/2026",NA,"clear"
"COMPASS","TEMPEST","SW","F6","15","T6",NA,"TMP_SW_F6_T6_20240614","8","20240613","20240614",NA,NA,NA,"0.004617","0.3296279637602","bdl",NA,"0.015622","1.1153233809534","bdl",NA,"0.001473","0.0475563801387768","bdl",NA,"02/13/2026",NA,NA
"COMPASS","TEMPEST","SW","H3","15","T5","PM","TMP_SW_H3_T5_20240613","6","20240613","20240613",NA,NA,NA,"0.034437","2.4586090942192","Within_Range",NA,"0.089235","6.370879650453","Within_Range",NA,"0.002218","0.0716089960270244","bdl",NA,"02/09/2026",NA,NA
"COMPASS","TEMPEST","SW","H6","15","T3","PM","TMP_SW_H6_T3_20240612","6","20240612","20240612",NA,NA,NA,"0.024882","1.77643556298057","bdl",NA,"0.064609","4.61272105492371","Within_Range",NA,"0.004087","0.131950390785595","Within_Range",NA,"02/13/2026",NA,"clear"
"COMPASS","TEMPEST","C","C3","15",NA,NA,"TMP_C_C3_20241213","6.5","20241210","20241213",NA,NA,NA,"0.001067","0.0761778291817487","bdl",NA,"0.005249","0.374749227155576","bdl",NA,"0.013033","0.42077549378729","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","C","C6","15",NA,NA,"TMP_C_C6_20241213","8","20241210","20241213",NA,NA,NA,"0.016328","1.16572783025266","bdl",NA,"0.348848","24.9057950837813","Within_Range",NA,"0.04295","1.38665752000032","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","C","D5","15",NA,NA,"TMP_C_D5_20241213","8","20241210","20241213",NA,NA,NA,NA,NA,NA,NA,"0.007408","0.528889745621738","bdl",NA,"0.023926","0.77246025200297","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","C","F4","15",NA,NA,"TMP_C_F4_20241003","6.5","20240930","20241003",NA,NA,NA,"0.006121","0.437005147536536","bdl",NA,"0.067048","4.78685200653973","Within_Range",NA,"0.006161","0.19891029058724","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","C","F6","15",NA,NA,"TMP_C_F6_20241213","9","20241210","20241213",NA,NA,NA,NA,NA,NA,NA,"0.017453","1.2460465348726","bdl",NA,"0.074597","2.4083932716988","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","C","I5","15",NA,NA,"TMP_C_I5_20241003","8","20240930","20241003",NA,NA,NA,"0.005428","0.387528825490658","bdl",NA,"0.106886","7.6310622773387","Within_Range",NA,"0.002947","0.0951450456680076","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","C","I5","15",NA,NA,"TMP_C_I5_20241213","8","20241210","20241213",NA,NA,NA,NA,NA,NA,NA,"0.000633","0.0451926577994817","bdl",NA,"0.004384","0.14153915175044","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST",NA,NA,NA,NA,NA,"TMP_C_RainWater_Dec10-12_2024",NA,NA,NA,NA,NA,NA,"0.118756","8.47851385408412","Within_Range",NA,"0.076184","5.43911128245768","Within_Range",NA,"0.063407","2.04711975251828","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","FW","B4","15",NA,NA,"TMP_FW_B4_20241003","5.5","20240930","20241003",NA,NA,NA,"0.005623","0.401450734291446","bdl",NA,"0.008935","0.637909000692526","bdl",NA,"0.005617","0.181347038180251","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","FW","C3","15",NA,NA,"TMP_FW_C3_20241213","8","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.010683","0.762706419070873","bdl",NA,"0.003585","0.115743124777675","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","yellow"
"COMPASS","TEMPEST","FW","C6","15",NA,NA,"TMP_FW_C6_20241213","6","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.009323","0.665610029485889","bdl",NA,"0.010188","0.328923557945593","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","FW","D5","15",NA,NA,"TMP_FW_D5_20241213","8","20241210","20241213",NA,NA,NA,"0.001853","0.132293830809541","bdl",NA,"0.0075","0.535458030799546","bdl",NA,"0.003753","0.121167070373951","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","light yellow"
"COMPASS","TEMPEST","FW","E3","15",NA,NA,"TMP_FW_E3_20241213","6","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.040281","2.8758379918182","Within_Range",NA,"0.002858","0.0922716459175995","bdl","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","FW","F4","15",NA,NA,"TMP_FW_F4_20241213","6","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.025379","1.81191858182156","Within_Range",NA,"0.014358","0.463553636138871","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","yellow"
"COMPASS","TEMPEST","FW","F6","15",NA,NA,"TMP_FW_F6_20241213","8","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.007383","0.527104885519073","bdl",NA,"0.012445","0.401791684200324","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","light yellow"
"COMPASS","TEMPEST","FW","H3","15",NA,NA,"TMP_FW_H3_20241213","6","20241210","20241213",NA,NA,NA,"0.009722","0.694096396724425","bdl",NA,"0.032696","2.33431143666959","Within_Range",NA,"0.00199","0.064247927003507","bdl","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","FW","H6","15",NA,NA,"TMP_FW_H6_20240812","8","20240808","20240812",NA,NA,NA,"0.038275","2.73262081718035","Within_Range",NA,"0.078894","5.63259011758658","Within_Range",NA,"0.004109","0.132660669375583","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","FW","I5","15",NA,NA,"TMP_FW_I5_20240624","8","20240621","20240624",NA,NA,NA,"0.009612","0.686243012272698","bdl",NA,"0.041278","2.94701821271249","Within_Range",NA,"0.004943","0.159586685014239","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","FW","I5","15",NA,NA,"TMP_FW_I5_20240808","8","20240805","20240808",NA,NA,NA,"0.077341","5.52171460800902","Within_Range",NA,"1.547253","110.465205937159","Within_Range",NA,"0.005952","0.192162643982349","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","FW","I5","15",NA,NA,"TMP_FW_I5_20241213","10","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.022428","1.60123369530296","Within_Range",NA,"0.002259","0.0729326970356394","bdl","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST",NA,NA,NA,NA,NA,"TMP_FW_RainWater_Dec10-12_2024",NA,NA,NA,NA,NA,NA,"0.160735","11.4755795440753","Within_Range",NA,"0.139854","9.98479299192529","Within_Range",NA,"0.033316","1.07562006836625","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20240624","5.5","20240621","20240624",NA,NA,NA,"0.012706","0.907137298578537","bdl",NA,"0.224618","16.0364682616177","Within_Range",NA,"0.002616","0.0844585814277258","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk",NA
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20240715","7","20240711","20240715",NA,NA,NA,"0.032362","2.31046570569799","Within_Range",NA,"0.156974","11.2070651902304","Within_Range",NA,"0.004488","0.144896832357658","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20240802","7","20240730","20240802",NA,NA,NA,"0.026504","1.89223728644149","Within_Range",NA,"0.19817","14.1482290618061","Within_Range",NA,"0.008815","0.284595716852218","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20240805","8","20240802","20240805",NA,NA,NA,"0.007908","0.564586947675041","bdl",NA,"0.021695","1.54890159709282","Within_Range",NA,"0.007304","0.235812491876189","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","B4","15",NA,NA,"TMP_SW_B4_20241213","8","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.012485","0.891359135270977","bdl",NA,"0.004622","0.149223074678497","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","Clear"
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20240802","8","20240730","20240802",NA,NA,NA,"0.012276","0.876437704812697","bdl",NA,"0.104413","7.45450391598307","Within_Range",NA,"0.00222","0.0716735668079325","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20240805","8","20240802","20240805",NA,NA,NA,"0.007252","0.517752218581108","bdl",NA,"0.005291","0.377747792128053","bdl",NA,"0.00173","0.0558537254854609","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20240906","8","20240903","20240906",NA,NA,NA,"0.008061","0.575510291503352","bdl",NA,"0.019429","1.38712187738725","bdl",NA,"0.001864","0.0601799678063001","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20241003","8","20240930","20241003",NA,NA,NA,NA,NA,NA,NA,"0.00605","0.431936144844967","bdl",NA,"0.002463","0.0795189166882602","bdl","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","C3","15",NA,NA,"TMP_SW_C3_20241213","8","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.006602","0.471345855911814","bdl",NA,"0.001501","0.0484603710714895","bdl","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","Clear"
"COMPASS","TEMPEST","SW","C6","15",NA,NA,"TMP_SW_C6_20240812","8","20240808","20240812",NA,NA,NA,"0.036574","2.61117893579501","Within_Range",NA,"0.58798","41.9784817266023","Within_Range",NA,"0.002983","0.0963073197243525","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","C6","15",NA,NA,"TMP_SW_C6_20241007","8","20241003","20241007",NA,NA,NA,"0.026563","1.89644955628378","Within_Range",NA,"0.496917","35.4770931054424","Within_Range",NA,"0.012434","0.40143654490533","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20240802","8","20240730","20240802",NA,NA,NA,"0.024605","1.75665931304304","bdl",NA,"0.096192","6.86757051982266","Within_Range",NA,"0.002736","0.0883328282822087","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20240805","8","20240802","20240805",NA,NA,NA,"0.035945","2.56627185561196","Within_Range",NA,"0.025411","1.81420320275297","Within_Range",NA,"0.00175","0.0564994332945414","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20240906","8","20240903","20240906",NA,NA,NA,"0.01151","0.821749591267037","bdl",NA,"0.009124","0.651402543068674","bdl",NA,"0.001664","0.0537228897154953","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20241003","8","20240930","20241003",NA,NA,NA,NA,NA,NA,NA,"0.010461","0.746856861359207","bdl",NA,"0.003032","0.0978893038565996","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","D5","15",NA,NA,"TMP_SW_D5_20241213","6","20241210","20241213",NA,NA,NA,"0.002505","0.178842982287048","bdl",NA,"0.005867","0.418870968893458","bdl",NA,"0.00449","0.144961403138566","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","Clear"
"COMPASS","TEMPEST","SW","E3","15",NA,NA,"TMP_SW_E3_20241003","6","20240930","20241003",NA,NA,NA,"0.007636","0.545167669758044","bdl",NA,"0.045682","3.26143916839798","Within_Range",NA,"0.01021","0.329633836535581","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","F4","15",NA,NA,"TMP_SW_F4_20241003","8","20240930","20241003",NA,NA,NA,NA,NA,NA,NA,"0.006584","0.470060756637895","bdl",NA,"0.010606","0.342418851155375","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20240715","7","20240711","20240715",NA,NA,NA,"0.023676","1.69033391162801","bdl",NA,"0.154929","11.0610636338324","Within_Range",NA,"0.002217","0.0715767106365704","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20240802","6","20240730","20240802",NA,NA,NA,"0.013899","0.992310822677719","bdl",NA,"0.142397","10.1663489615684","Within_Range",NA,"0.001825","0.0589208375785931","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20240805","8","20240802","20240805",NA,NA,NA,"0.012846","0.917132515153462","bdl",NA,"0.000458","0.0326986370808256","bdl",NA,"0.001118","0.0360950665275984","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20240906","8","20240903","20240906",NA,NA,NA,"0.003284","0.234459223086095","bdl",NA,"0.032909","2.3495184447443","Within_Range",NA,"0.001223","0.0394850325252709","bdl","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20241003","8","20240930","20241003",NA,NA,NA,NA,NA,NA,NA,"0.017581","1.25518501859824","bdl",NA,"0.003277","0.105799224517835","Within_Range","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
"COMPASS","TEMPEST","SW","F6","15",NA,NA,"TMP_SW_F6_20241213","8","20241210","20241213",NA,NA,NA,"0","0","bdl",NA,"0.006195","0.442288333440425","bdl",NA,"0.000997","0.0321885342826616","bdl","","04/17/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","Clear; bottle mislabeled as F4 but it is from F6"
"COMPASS","TEMPEST","SW","H3","15",NA,NA,"TMP_SW_H3_20240715","6","20240711","20240715",NA,NA,NA,"0.031215","2.22857632418771","Within_Range",NA,"0.163937","11.7041844260247","Within_Range",NA,"0.004384","0.14153915175044","Within_Range","Performance Check NOT Within 25% - REASSESS","04/16/2026","Run 3 needed samples reran because volume was low for NH4 and PO4, 0416 end of run had low volume for PE_Chk","clear"
